field_key,field_name_cn,category,indicator_type,value_type,value,raw_value,unit,year,column_label,row_label,topic,table_title,page_image,evidence_text,status,confidence,match_reason
coal_consumption,煤炭消耗量,E,quantitative,number,0,0,吨,2024,2024年,煤炭使用量,,能源管理,page_93.png,煤炭使用量 吨 2023年 0 2024年 0,extracted,0.95,llm_match:煤炭使用量与 coal_consumption 的别名‘煤炭使用量’完全一致，单位‘吨’在 unit_examples 中明确列出，且属于能源类环境指标。; schema_match_validated
water_consumption,水资源消耗量,E,quantitative,number,3444262,"3,444,262",吨,2024,2024年,总取水量,,水资源管理,page_94.png,"总取水量 吨 2024年 3,444,262",extracted,0.92,heuristic_water; schema_match_validated
water_consumption_intensity,水资源消耗强度,E,quantitative,number,754.34,754.34,吨/百万营收,2024,2024年,用水强度,,水资源管理,page_94.png,用水强度 吨/百万营收 2024年 754.34,extracted,0.92,alias_match:用水强度; schema_match_validated
recycled_water_volume,循环水或回用水量,E,quantitative,number,488730,"488,730",吨,2024,2024年,循环用水总量,,水资源管理,page_94.png,"循环用水总量 吨 2024年 488,730",extracted,0.95,llm_match:循环用水总量与 field_key 'recycled_water_volume' 的中文名 '循环水或回用水量' 及别名 '循环水使用量、循环用水量、循环水量、回用水量' 高度一致，单位 '吨' 符合其 unit_examples。; schema_match_validated
wastewater_discharge,废水排放量,E,quantitative,number,,,,,,,,,,,missing,0.0,not_found
cod_emissions,化学需氧量排放量,E,quantitative,number,,,,,,,,,,,missing,0.0,not_found
ammonia_nitrogen_emissions,氨氮排放量,E,quantitative,number,,,,,,,,,,,missing,0.0,not_found
so2_emissions,二氧化硫排放量,E,quantitative,number,,,,,,,,,,,missing,0.0,not_found
nox_emissions,氮氧化物排放量,E,quantitative,number,,,,,,,,,,,missing,0.0,not_found
particulate_matter_emissions,颗粒物排放量,E,quantitative,number,,,,,,,,,,,missing,0.0,not_found
hazardous_waste,危险废弃物产生或排放量,E,quantitative,number,44597.48,"44,597.48",吨,2024,2024年,危险废弃物总量,,废弃物处置,page_94.png,"废弃物处置 危险废弃物总量 吨 2023年 56,184.65 2024年 44,597.48",extracted,0.93,heuristic_hazardous_waste; schema_match_validated
non_hazardous_waste,无害废弃物产生或排放量,E,quantitative,number,5157.87,"5,157.87",吨,2024,2024年,一般废弃物总量,,废弃物处置,page_94.png,"废弃物处置 一般废弃物总量 吨 2023年 8801.63 2024年 5,157.87",extracted,0.93,heuristic_non_hazardous_waste; schema_match_validated
total_waste,废弃物总量,E,quantitative,number,,,,,,,,,,,missing,0.0,not_found
waste_recycling_rate,废弃物回收利用率,E,quantitative,percentage,,,,,,,,,,,missing,0.0,not_found
environmental_investment,环保投入金额,E,quantitative,number,,,,,,,,,,,missing,0.0,not_found
environmental_violation_cases,环境违规或处罚事件数量,E,quantitative,number,,,,,,,,,,,missing,0.0,not_found
total_employees,员工总数,S,quantitative,number,5097,"5,097",人,2024,2024年,员工总人数,,员工画像,page_94.png,"员工画像 员工总人数 人 2023年 4,679 2024年 5,097",extracted,0.93,heuristic_total_employees; schema_match_validated
male_employees,男性员工人数,S,quantitative,number,3279,"3,279",人,2024,2024年,男性员工,,员工画像,page_94.png,"员工画像 男性员工 人 2023年 2,997 2024年 3,279",extracted,0.92,alias_match:男性员工; schema_match_validated
female_employees,女性员工人数,S,quantitative,number,1818,"1,818",人,2024,2024年,女性员工,,员工画像,page_94.png,"员工画像 女性员工 人 2023年 1,682 2024年 1,818",extracted,0.92,alias_match:女性员工; schema_match_validated
female_employee_ratio,女性员工比例,S,quantitative,percentage,35.67,35.67,%,2024,2024年,女性员工比例,,员工画像,page_94.png,员工画像 女性员工比例 % 2023年 35.95 2024年 35.67,extracted,0.94,alias_match:女性员工比例; schema_match_validated
female_management_ratio,女性管理层比例,S,quantitative,percentage,,,,,,,,,,,missing,0.0,not_found
minority_employees,少数民族员工人数,S,quantitative,number,349,349,人,2024,2024年,少数民族员工,,员工画像,page_94.png,员工画像 少数民族员工 人 2023年 289 2024年 349,extracted,0.92,alias_match:少数民族; schema_match_validated
employees_under_30,30岁以下员工人数,S,quantitative,number,1223,"1,223",人,2024,2024年,30岁以下,,员工画像,page_94.png,"员工画像 30岁以下 人 2023年 937 2024年 1,223",extracted,0.93,alias_match:30岁以下; schema_match_validated
employees_30_to_50,30至50岁员工人数,S,quantitative,number,3581,"3,581",人,2024,2024年,30岁-50岁,,员工画像,page_94.png,"员工画像 30岁-50岁 人 2023年 3,544 2024年 3,581",extracted,0.95,alias_match:30岁-50岁; schema_match_validated
employees_over_50,50岁以上员工人数,S,quantitative,number,293,293,人,2024,2024年,50岁以上,,员工画像,page_94.png,员工画像 50岁以上 人 2023年 198 2024年 293,extracted,0.95,llm_match:指标名称'50岁以上'与field_key employees_over_50的aliases完全匹配，单位'人'符合unit_examples，且属于Core ESG Schema中S类人口结构指标。; schema_match_validated
employee_turnover_rate,员工流失率,S,quantitative,percentage,,,,,,,,,,,missing,0.0,not_found
training_total_hours,员工培训总时长,S,quantitative,number,891703,"891,703",小时,2024,2024年,全体员工总受训时长,,员工培训与发展,page_96.png,"全体员工总受训时长 小时 2024年 891,703",extracted,0.96,alias_match:全体员工总受训时长; schema_match_validated
training_hours_per_employee,人均培训时长,S,quantitative,number,,,,,,,,,,,missing,0.0,not_found
training_coverage_rate,员工培训覆盖率,S,quantitative,percentage,100,100,%,2024,2024年,员工岗位技能培训覆盖率,,员工培训与发展,page_97.png,员工岗位技能培训覆盖率 % 2024年 100,extracted,0.93,alias_match:培训覆盖率; schema_match_validated
training_expense,培训投入金额,S,quantitative,number,199.62,199.62,万元,2024,2024年,年度培训支出总额,,员工培训与发展,page_97.png,年度培训支出总额 万元 2024年 199.62,extracted,0.95,llm_match:年度培训支出总额与 training_expense 的别名 '培训费用总支出'、'培训投入金额' 等语义一致，属于 S 类社会维度指标，单位 '万元' 符合 unit_examples。; schema_match_validated
trained_employees_count,受训员工人数或人次,S,quantitative,number,188234,"188,234",人次,2024,2024年,员工受训总人次,,员工培训与发展,page_96.png,"员工受训总人次 人次 2024年 188,234",extracted,0.95,alias_match:员工受训总人次; schema_match_validated
work_injury_rate,工伤率,S,quantitative,number_or_percentage,,,,,,,,,,,missing,0.0,not_found
work_related_fatalities,因工死亡人数,S,quantitative,number,0,0,人,2024,2024年,年度因工死亡员工数量,,职业健康与安全,page_96_left.png,年度因工死亡员工数量 人 2024年 0,extracted,0.95,llm_match:指标名称'年度因工死亡员工数量'与field_key 'work_related_fatalities'的中文名'因工死亡人数'及别名'工亡人数'、'工作相关死亡人数'高度一致，单位为'人'，符合value_type: number要求。; schema_match_validated
lost_workdays_due_to_injury,因工伤损失工作日数,S,quantitative,number,328,328,天,2024,2024年,员工因工伤损失总天数,,职业健康与安全,page_96.png,员工因工伤损失总天数 天 2024年 328,extracted,0.96,alias_match:员工因工伤损失总天数; schema_match_validated
social_insurance_coverage_rate,社会保险覆盖率,S,quantitative,percentage,100,100,%,2024,2024年,员工工伤保险覆盖率,,职业健康与安全,page_96.png,员工工伤保险覆盖率 % 2024年 100,extracted,0.95,alias_match:工伤保险覆盖率; schema_match_validated
employee_health_record_coverage_rate,员工健康档案或体检覆盖率,S,quantitative,percentage,,,,,,,,,,,missing,0.0,not_found
r_and_d_investment,研发投入金额,S,quantitative,number,21060.99,"21,060.99",万元,2024,2024年,年度研发投入金额,,研发与创新,page_98.png,"年度研发投入金额 万元 2023年 22,197.79 2024年 21,060.99",extracted,0.92,alias_match:研发投入; schema_match_validated
r_and_d_employees,研发人员数量,S,quantitative,number,675,675,人,2024,2024年,技术人员（研发人员）,,员工画像,page_94.png,员工画像 技术人员（研发人员） 人 2024年 675,extracted,0.95,llm_match:技术人员（研发人员）与 Core ESG Schema 中 field_key 'r_and_d_employees' 的别名 '研发人员数量、研发员工人数、研发团队人数' 高度一致，单位为'人'，符合 value_type: number。; schema_match_validated
authorized_patents_new,当年新增授权专利数量,S,quantitative,number,,,,,,,,,,,missing,0.0,not_found
authorized_patents_total,累计授权专利数量,S,quantitative,number,,,,,,,,,,,missing,0.0,not_found
customer_complaints,客户投诉数量,S,quantitative,number,,,,,,,,,,,missing,0.0,not_found
board_size,董事会人数,G,quantitative,number,,,,,,,,,,,missing,0.0,not_found
independent_directors,独立董事人数,G,quantitative,number,,,,,,,,,,,missing,0.0,not_found
independent_director_ratio,独立董事比例,G,quantitative,percentage,,,,,,,,,,,missing,0.0,not_found
female_directors,女性董事人数,G,quantitative,number,,,,,,,,,,,missing,0.0,not_found
board_meetings,董事会会议次数,G,quantitative,number,,,,,,,,,,,missing,0.0,not_found
shareholder_meetings,股东大会会议次数,G,quantitative,number,,,,,,,,,,,missing,0.0,not_found
anti_corruption_training_sessions,反腐败培训次数,G,quantitative,number,,,,,,,,,,,missing,0.0,not_found
anti_corruption_training_participants,反腐败培训参与人数或人次,G,quantitative,number,,,,,,,,,,,missing,0.0,not_found
anti_corruption_training_hours,反腐败培训总时长,G,quantitative,number,,,,,,,,,,,missing,0.0,not_found
confirmed_corruption_cases,确认的腐败事件数量,G,quantitative,number,,,,,,,,,,,missing,0.0,not_found
whistleblowing_cases,举报案件数量,G,quantitative,number,,,,,,,,,,,missing,0.0,not_found
patent_applications_new,当年申请专利数量,S,quantitative,number,81,81,件,2024,2024年,年度申请专利,,研发与创新,page_98.png,年度申请专利 件 2023年 68 2024年 81,extracted,0.95,llm_match:‘年度申请专利’与 field_key ‘patent_applications_new’ 的别名‘当年申请专利数量’‘申请专利数量’等高度一致，单位‘件’匹配，且属于 S 类创新指标。; schema_match_validated
board_esg_oversight,董事会 ESG 监督机制,G,qualitative,boolean_or_text,,,,,,,,,,,missing,0.0,not_found
esg_committee,ESG 委员会或可持续发展委员会,G,qualitative,boolean_or_text,,,,,,,,,,,missing,0.0,not_found
anti_corruption_policy,反腐败政策,G,qualitative,boolean_or_text,,,,,,,,,,,missing,0.0,not_found
whistleblowing_mechanism,举报机制,G,qualitative,boolean_or_text,,,,,,,,,,,missing,0.0,not_found
supplier_esg_assessment,供应商 ESG 评估机制,S,qualitative,boolean_or_text,,,,,,,,,,,missing,0.0,not_found
