field_key,field_name_cn,category,indicator_type,value_type,status,value,raw_value,unit,year,source_route,confidence,evidence,source_pages,row_label,topic,table_title,page_image,route_a_status,route_a_confidence,route_a_reason,route_b_matched,route_b_confidence,route_b_summary,route_b_evidence,route_b_source_pages,route_b_reason
so2_emissions,二氧化硫排放量,E,quantitative,number,extracted,161.96,161.96,吨,2024,route_a_appendix_table,0.91,其中：二氧化硫SO2排放总量 吨 2024年 161.96 2023年 80.23,page_52.png,其中：二氧化硫SO2排放总量,,ESG绩效表-环境绩效,page_52.png,extracted,0.91,alias_match:氧化硫; schema_match_validated,,,,,,
nox_emissions,氮氧化物排放量,E,quantitative,number,extracted,161.96,161.96,吨,2024,route_a_appendix_table,0.92,其中：氮氧化物（NOX）排放总量 吨 2024年 161.96 2023年 90.23,page_52_left.png,其中：氮氧化物（NOX）排放总量,,ESG绩效表,page_52_left.png,extracted,0.92,alias_match:氮氧化物; schema_match_validated,,,,,,
particulate_matter_emissions,颗粒物排放量,E,quantitative,number,extracted,18.78,18.78,吨,2024,route_a_appendix_table,0.94,其中：工业颗粒物排放量 吨 2024年 18.78 2023年 62.24,page_52.png,其中：工业颗粒物排放量,,ESG绩效表-环境绩效,page_52.png,extracted,0.94,alias_match:颗粒物排放量; schema_match_validated,,,,,,
hazardous_waste,危险废弃物产生或排放量,E,quantitative,number,extracted,0,0.00,吨,2024,route_a_appendix_table,0.93,有有害废弃物产生量 吨 2024年 0.00 2023年 0.00,page_52.png,有有害废弃物产生量,,ESG绩效表-环境绩效,page_52.png,extracted,0.93,heuristic_hazardous_waste; schema_match_validated,,,,,,
non_hazardous_waste,无害废弃物产生或排放量,E,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
total_waste,废弃物总量,E,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
waste_recycling_rate,废弃物回收利用率,E,quantitative,percentage,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
environmental_investment,环保投入金额,E,quantitative,number,extracted,2348.33,"2,348.33",万元人民币,2024,route_a_appendix_table,0.93,"本年度公司环保总投入 万元人民币 2024年 2,348.33 2023年 2,263.54",page_52.png,本年度公司环保总投入,,ESG绩效表-环境绩效,page_52.png,extracted,0.93,alias_match:环保总投入; schema_match_validated,,,,,,
environmental_violation_cases,环境违规或处罚事件数量,E,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
total_employees,员工总数,S,quantitative,number,extracted,309,309,人,2024,route_a_appendix_table,0.93,新招聘员工总数 人 2024年 309 2023年 367,page_52_right.png,新招聘员工总数,,社会绩效,page_52_right.png,extracted,0.93,heuristic_total_employees; schema_match_validated,,,,,,
male_employees,男性员工人数,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
female_employees,女性员工人数,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
female_employee_ratio,女性员工比例,S,quantitative,percentage,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
female_management_ratio,女性管理层比例,S,quantitative,percentage,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
minority_employees,少数民族员工人数,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
employees_under_30,30岁以下员工人数,S,quantitative,number,extracted,2783,"2,783",人,2024,route_a_appendix_table,0.93,"其中：30岁以下 人 2024年 2,783 2023年 2,931",page_52.png,其中：30岁以下,,ESG绩效表-社会绩效,page_52.png,extracted,0.93,alias_match:30岁以下; schema_match_validated,,,,,,
employees_30_to_50,30至50岁员工人数,S,quantitative,number,extracted,2783,"2,783",人,2024,route_a_appendix_table,0.95,"30至50岁 人 2024年 2,783 2023年 2,981",page_52_right.png,30至50岁,,社会绩效,page_52_right.png,extracted,0.95,llm_match:指标名称'30至50岁'与field_key employees_30_to_50的aliases完全匹配，单位'人'符合要求，且属于S类社会维度核心指标。; schema_match_validated,,,,,,
employees_over_50,50岁以上员工人数,S,quantitative,number,extracted,587,587,人,2024,route_a_appendix_table,0.95,其中：50岁以上 人 2024年 587 2023年 588,page_52.png,其中：50岁以上,,ESG绩效表-社会绩效,page_52.png,extracted,0.95,llm_match:指标名称'其中：50岁以上'与aliases中'50岁以上员工人数、50岁及以上、50周岁以上、50岁及50岁以上、>50岁、大于50岁'高度一致，单位'人'匹配，且位于社会绩效表中，符合S类指标定义。; schema_match_validated,,,,,,
employee_turnover_rate,员工流失率,S,quantitative,percentage,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
training_total_hours,员工培训总时长,S,quantitative,number,extracted,48910,"48,910.00",小时,2024,route_a_appendix_table,0.94,"培训总小时数 小时 2024年 48,910.00 2023年 50,348.00",page_53.png,培训总小时数,,社会绩效,page_53.png,extracted,0.94,alias_match:培训总小时数; schema_match_validated,,,,,,
training_hours_per_employee,人均培训时长,S,quantitative,number,extracted,9.74,9.74,小时/人,2024,route_a_appendix_table,0.95,人均培训小时数 小时/人 2024年 9.74 2023年 9.48,page_53.png,人均培训小时数,,社会绩效,page_53.png,extracted,0.95,alias_match:人均培训小时数; schema_match_validated,,,,,,
training_coverage_rate,员工培训覆盖率,S,quantitative,percentage,extracted,100,100,%,2024,route_a_appendix_table,0.93,年度举办和组织参加的廉洁教育培训覆盖率 % 2024年 100 2023年 100,page_53.png,年度举办和组织参加的廉洁教育培训覆盖率,,治理绩效,page_53.png,extracted,0.93,alias_match:培训覆盖率; schema_match_validated,,,,,,
training_expense,培训投入金额,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
trained_employees_count,受训员工人数或人次,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
work_injury_rate,工伤率,S,quantitative,number_or_percentage,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
work_related_fatalities,因工死亡人数,S,quantitative,number,extracted,0,0,人,2024,route_a_appendix_table,0.94,员工非因工死亡人数 人 2024年 0 2023年 0,page_53.png,员工非因工死亡人数,,社会绩效,page_53.png,extracted,0.94,alias_match:因工死亡人数; schema_match_validated,,,,,,
lost_workdays_due_to_injury,因工伤损失工作日数,S,quantitative,number,extracted,0,0,天,2024,route_a_appendix_table,0.96,因工伤损失工作日数 天 0 64,page_53_left.png,因工伤损失工作日数,,ESG绩效表-社会绩效,page_53_left.png,extracted,0.96,alias_match:因工伤损失工作日数; schema_match_validated,,,,,,
social_insurance_coverage_rate,社会保险覆盖率,S,quantitative,percentage,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
employee_health_record_coverage_rate,员工健康档案或体检覆盖率,S,quantitative,percentage,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
r_and_d_investment,研发投入金额,S,quantitative,number,extracted,51380.43,"51,380.43",万元人民币,2024,route_a_appendix_table,0.92,"研发投入 万元人民币 2024年 51,380.43 2023年 61,853.25",page_52.png,研发投入,,ESG绩效表-社会绩效,page_52.png,extracted,0.92,alias_match:研发投入; schema_match_validated,,,,,,
r_and_d_employees,研发人员数量,S,quantitative,number,extracted,1024,"1,024",人,2024,route_a_appendix_table,0.94,"研发人员数量 人 2024年 1,024 2023年 1,078",page_52.png,研发人员数量,,ESG绩效表-社会绩效,page_52.png,extracted,0.94,alias_match:研发人员数量; schema_match_validated,,,,,,
authorized_patents_new,当年新增授权专利数量,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
authorized_patents_total,累计授权专利数量,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
customer_complaints,客户投诉数量,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
board_size,董事会人数,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
independent_directors,独立董事人数,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
independent_director_ratio,独立董事比例,G,quantitative,percentage,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
female_directors,女性董事人数,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
board_meetings,董事会会议次数,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
shareholder_meetings,股东大会会议次数,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
anti_corruption_training_sessions,反腐败培训次数,G,quantitative,number,extracted,303,303,次,2024,route_a_appendix_table,0.92,年度举办和组织参加的反腐败培训次数 次 2024年 303 2023年 400,page_53.png,年度举办和组织参加的反腐败培训次数,,治理绩效,page_53.png,extracted,0.92,heuristic_anti_corruption_training_sessions; schema_match_validated,,,,,,
anti_corruption_training_participants,反腐败培训参与人数或人次,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
anti_corruption_training_hours,反腐败培训总时长,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
confirmed_corruption_cases,确认的腐败事件数量,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
whistleblowing_cases,举报案件数量,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
patent_applications_new,当年申请专利数量,S,quantitative,number,extracted,180,180,项,2024,route_a_appendix_table,0.95,年度申请专利数 项 2024年 180 2023年 233,page_52_right.png,年度申请专利数,,社会绩效,page_52_right.png,extracted,0.95,llm_match:‘年度申请专利数’与 field_key ‘patent_applications_new’ 的别名‘当年申请专利数量’‘申请专利数量’等高度一致，单位‘项’匹配 unit_examples。; schema_match_validated,,,,,,
board_esg_oversight,董事会 ESG 监督机制,G,qualitative,boolean_or_text,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
esg_committee,ESG 委员会或可持续发展委员会,G,qualitative,boolean_or_text,extracted,True,True,,,route_b_text_rag,0.95,公司成立ESG工作领导小组，并下设工作执行小组负责日常工作。,[6],公司成立了ESG工作领导小组及执行小组，负责统筹和推进ESG工作。,正文定性机制,,,missing,0.0,not_found,true,0.95,公司成立了ESG工作领导小组及执行小组，负责统筹和推进ESG工作。,公司成立ESG工作领导小组，并下设工作执行小组负责日常工作。,[6],正文明确披露了ESG相关治理架构的建立。
anti_corruption_policy,反腐败政策,G,qualitative,boolean_or_text,extracted,True,True,,,route_b_text_rag,0.86,成立党风廉政建设和反腐败工作领导小组，构建监督格局，制定相关规范性文件。,"[47, 48]",公司建立了反腐败或举报相关制度。,正文定性机制,,,missing,0.0,not_found,true,0.86,公司建立了反腐败或举报相关制度。,成立党风廉政建设和反腐败工作领导小组，构建监督格局，制定相关规范性文件。,"[47, 48]",正文明确披露了该机制。
whistleblowing_mechanism,举报机制,G,qualitative,boolean_or_text,extracted,True,True,,,route_b_text_rag,0.86,公司设立职工信访、违规举报等渠道，员工及外部可通过网络、邮件、电话等方式举报。,[48],公司建立了反腐败或举报相关制度。,正文定性机制,,,missing,0.0,not_found,true,0.86,公司建立了反腐败或举报相关制度。,公司设立职工信访、违规举报等渠道，员工及外部可通过网络、邮件、电话等方式举报。,[48],正文明确披露了该机制。
supplier_esg_assessment,供应商 ESG 评估机制,S,qualitative,boolean_or_text,extracted,True,True,,,route_b_text_rag,0.86,探索将供应商ESG表现纳入供应商管理流程中，修订《分供商管理办法》。,[29],公司探索将供应商ESG表现纳入管理流程，并发布相关管理办法。,正文定性机制,,,missing,0.0,not_found,true,0.86,公司探索将供应商ESG表现纳入管理流程，并发布相关管理办法。,探索将供应商ESG表现纳入供应商管理流程中，修订《分供商管理办法》。,[29],正文明确披露了该机制。
