field_key,field_name_cn,category,indicator_type,value_type,status,value,raw_value,unit,year,source_route,confidence,evidence,source_pages,row_label,topic,table_title,page_image,route_a_status,route_a_confidence,route_a_reason,route_b_matched,route_b_confidence,route_b_summary,route_b_evidence,route_b_source_pages,route_b_reason
training_total_hours,员工培训总时长,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
training_hours_per_employee,人均培训时长,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
training_coverage_rate,员工培训覆盖率,S,quantitative,percentage,extracted,100,100,%,2024,route_a_appendix_table,0.95,员工员工培训覆盖率 % 2024年 100,page_53.png,员工培训覆盖率,员工,量化数据绩效表-员工培训,page_53.png,extracted,0.95,alias_match:员工培训覆盖率; schema_match_validated,,,,,,
training_expense,培训投入金额,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
trained_employees_count,受训员工人数或人次,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
work_injury_rate,工伤率,S,quantitative,number_or_percentage,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
work_related_fatalities,因工死亡人数,S,quantitative,number,extracted,0,0,人,2024,route_a_appendix_table,0.94,员工因工死亡人数 人 0 0 0,page_59.png,员工因工死亡人数,,职业健康与安全,page_59.png,extracted,0.94,alias_match:因工死亡人数; schema_match_validated,,,,,,
lost_workdays_due_to_injury,因工伤损失工作日数,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
social_insurance_coverage_rate,社会保险覆盖率,S,quantitative,percentage,extracted,100,100%,%,2024,route_a_appendix_table,0.96,工伤保险人员覆盖率 % 2024年 100%,page_50.png,工伤保险人员覆盖率,职业健康,职业健康绩效表,page_50.png,extracted,0.96,alias_match:工伤保险人员覆盖率; schema_match_validated,,,,,,
employee_health_record_coverage_rate,员工健康档案或体检覆盖率,S,quantitative,percentage,extracted,100,100,%,2024,route_a_appendix_table,0.95,员工体检覆盖率 % 100 100 100,page_59.png,员工体检覆盖率,,员工权益,page_59.png,extracted,0.95,alias_match:员工体检覆盖率; schema_match_validated,,,,,,
r_and_d_investment,研发投入金额,S,quantitative,number,extracted,58807.54,"58,807.54",万元,2024,route_a_appendix_table,0.92,"研发投入金额 万元 2022年 52,642.27 2023年 55,217.10 2024年 58,807.54",page_60.png,研发投入金额,,研发创新,page_60.png,extracted,0.92,alias_match:研发投入; schema_match_validated,,,,,,
r_and_d_employees,研发人员数量,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
authorized_patents_new,当年新增授权专利数量,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
authorized_patents_total,累计授权专利数量,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
customer_complaints,客户投诉数量,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
board_size,董事会人数,G,quantitative,number,extracted,9,9,人,2024,route_a_appendix_table,0.93,董事会人数 人 2022年 9 2023年 9 2024年 9,page_57.png,董事会人数,,治理绩效,page_57.png,extracted,0.93,alias_match:董事会人数; schema_match_validated,,,,,,
independent_directors,独立董事人数,G,quantitative,number,extracted,4,4,人,2024,route_a_appendix_table,0.94,独立董事人数 人 2022年 4 2023年 4 2024年 4,page_57.png,独立董事人数,,治理绩效,page_57.png,extracted,0.94,alias_match:独立董事人数; schema_match_validated,,,,,,
independent_director_ratio,独立董事比例,G,quantitative,percentage,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
female_directors,女性董事人数,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
board_meetings,董事会会议次数,G,quantitative,number,extracted,13,13,次,2024,route_a_appendix_table,0.95,董事会召开次数 次 2022年 9 2023年 7 2024年 13,page_57.png,董事会召开次数,,治理绩效,page_57.png,extracted,0.95,heuristic_board_meetings; schema_match_validated,,,,,,
shareholder_meetings,股东大会会议次数,G,quantitative,number,extracted,3,3,次,2024,route_a_appendix_table,0.95,股东大会召开次数 次 2022年 3 2023年 4 2024年 3,page_57.png,股东大会召开次数,,治理绩效,page_57.png,extracted,0.95,heuristic_shareholder_meetings; schema_match_validated,,,,,,
anti_corruption_training_sessions,反腐败培训次数,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
anti_corruption_training_participants,反腐败培训参与人数或人次,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
anti_corruption_training_hours,反腐败培训总时长,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
confirmed_corruption_cases,确认的腐败事件数量,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
whistleblowing_cases,举报案件数量,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
patent_applications_new,当年申请专利数量,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
board_esg_oversight,董事会 ESG 监督机制,G,qualitative,boolean_or_text,extracted,True,True,,,route_b_text_rag,0.95,董事会决定公司ESG发展方向、战略和目标，审议和批准公司的ESG管理制度、ESG报告和ESG重大事项。,[14],董事会负责审议和批准公司的ESG管理制度、ESG报告及重大事项。,正文定性机制,,,missing,0.0,not_found,true,0.95,董事会负责审议和批准公司的ESG管理制度、ESG报告及重大事项。,董事会决定公司ESG发展方向、战略和目标，审议和批准公司的ESG管理制度、ESG报告和ESG重大事项。,[14],正文明确披露了董事会在ESG管理中的监督职责。
esg_committee,ESG 委员会或可持续发展委员会,G,qualitative,boolean_or_text,extracted,True,True,,,route_b_text_rag,0.95,公司建立由董事会、战略与ESG委员会、ESG工作小组构成的ESG管理架构。,[14],公司建立了ESG委员会或可持续发展委员会机制。,正文定性机制,,,missing,0.0,not_found,true,0.95,公司建立了ESG委员会或可持续发展委员会机制。,公司建立由董事会、战略与ESG委员会、ESG工作小组构成的ESG管理架构。,[14],正文明确披露了战略与ESG委员会作为ESG管理架构的一部分。
anti_corruption_policy,反腐败政策,G,qualitative,boolean_or_text,extracted,True,True,,,route_b_text_rag,0.86,公司将《反舞弊与举报管理制度》与《廉洁管理制度》整合为《廉洁与反舞弊管理制度》，对腐败、商业贿赂等行为持“零容忍”态度。,[23],公司建立了反腐败或举报相关制度。,正文定性机制,,,missing,0.0,not_found,true,0.86,公司建立了反腐败或举报相关制度。,公司将《反舞弊与举报管理制度》与《廉洁管理制度》整合为《廉洁与反舞弊管理制度》，对腐败、商业贿赂等行为持“零容忍”态度。,[23],正文明确披露了该机制。
whistleblowing_mechanism,举报机制,G,qualitative,boolean_or_text,extracted,True,True,,,route_b_text_rag,0.86,公司建立畅通的举报渠道和举报人保护机制，鼓励通过电话、邮件等多种方式举报舞弊案件。,[23],公司建立了反腐败或举报相关制度。,正文定性机制,,,missing,0.0,not_found,true,0.86,公司建立了反腐败或举报相关制度。,公司建立畅通的举报渠道和举报人保护机制，鼓励通过电话、邮件等多种方式举报舞弊案件。,[23],正文明确披露了该机制。
supplier_esg_assessment,供应商 ESG 评估机制,S,qualitative,boolean_or_text,extracted,True,True,,,route_b_text_rag,0.95,公司高度关注供应商的可持续发展与ESG治理，将环境影响、污染排放、职业安全、社会公益、商业道德等纳入供应商评估考核体系。报告期内，公司向60家供应商发放《供应商ESG实践评估问卷》。,[42],公司建立了供应商ESG评估机制，将环境、社会、治理因素纳入考核体系，并开展ESG实践评估问卷。,正文定性机制,,,missing,0.0,not_found,true,0.95,公司建立了供应商ESG评估机制，将环境、社会、治理因素纳入考核体系，并开展ESG实践评估问卷。,公司高度关注供应商的可持续发展与ESG治理，将环境影响、污染排放、职业安全、社会公益、商业道德等纳入供应商评估考核体系。报告期内，公司向60家供应商发放《供应商ESG实践评估问卷》。,[42],正文明确披露了该机制。
