field_key,field_name_cn,category,indicator_type,value_type,status,value,raw_value,unit,year,source_route,confidence,evidence,source_pages,row_label,topic,table_title,page_image,route_a_status,route_a_confidence,route_a_reason,route_b_matched,route_b_confidence,route_b_summary,route_b_evidence,route_b_source_pages,route_b_reason
particulate_matter_emissions,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
hazardous_waste,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
non_hazardous_waste,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
total_waste,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
waste_recycling_rate,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
environmental_investment,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
environmental_violation_cases,,E,quantitative,,extracted,0,0,件,2024,route_a_appendix_table,0.96,因环境事件受到生态环境等有关部门重大行政处罚的处罚事件 件 2024年 0,page_51.png,因环境事件受到生态环境等有关部门重大行政处罚的处罚事件,,,page_51.png,extracted,0.96,alias_match:因环境事件受到生态环境等有关部门重大行政处罚的处罚事件; schema_match_validated,,,,,,
total_employees,,S,quantitative,,extracted,7,7,人,2024,route_a_appendix_table,0.93,残疾员工人数 人 2024年 7,page_49.png,残疾员工人数,,,page_49.png,extracted,0.93,heuristic_total_employees; schema_match_validated,,,,,,
male_employees,,S,quantitative,,extracted,546,546,人,2024,route_a_appendix_table,0.92,男性员工人数 人 2024年 546,page_49.png,男性员工人数,,,page_49.png,extracted,0.92,heuristic_male_employees; schema_match_validated,,,,,,
female_employees,,S,quantitative,,extracted,365,365,人,2024,route_a_appendix_table,0.92,女性员工人数 人 2024年 365,page_49.png,女性员工人数,,,page_49.png,extracted,0.92,heuristic_female_employees; schema_match_validated,,,,,,
female_employee_ratio,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
female_management_ratio,,S,quantitative,,extracted,34,34.00,%,2024,route_a_appendix_table,0.92,管理人员中女性人数比例 % 2024年 34.00,page_49.png,管理人员中女性人数比例,,,page_49.png,extracted,0.92,heuristic_female_management_ratio; schema_match_validated,,,,,,
minority_employees,,S,quantitative,,extracted,23,23,人,2024,route_a_appendix_table,0.92,少数民族员工数 人 2024年 23,page_49.png,少数民族员工数,,,page_49.png,extracted,0.92,alias_match:少数民族; schema_match_validated,,,,,,
employees_under_30,,S,quantitative,,extracted,177,177,人,2024,route_a_appendix_table,0.96,30岁以下（不含30岁） 人 2024年 177,page_49.png,30岁以下（不含30岁）,,,page_49.png,extracted,0.96,alias_match:30岁以下（不含30岁）; schema_match_validated,,,,,,
employees_30_to_50,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
employees_over_50,,S,quantitative,,extracted,27,27,人,2024,route_a_appendix_table,0.94,50岁及以上 人 2024年 27,page_49.png,50岁及以上,,,page_49.png,extracted,0.94,alias_match:50岁及以上; schema_match_validated,,,,,,
employee_turnover_rate,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
training_total_hours,,S,quantitative,,extracted,5002,"5,002",小时,2024,route_a_appendix_table,0.95,"专项培训课程 培训总时长 小时 2024年 5,002",page_41.png,培训总时长,专项培训课程,,page_41.png,extracted,0.95,llm_match:指标名称'培训总时长'与field_key 'training_total_hours'的中文名及别名完全一致，单位'小时'匹配unit_examples，且属于S类社会维度指标。; schema_match_validated,,,,,,
training_hours_per_employee,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
training_coverage_rate,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
training_expense,,S,quantitative,,extracted,20,20,万元,2024,route_a_appendix_table,0.9,员工培训投入 万元 2024年 20,page_41.png,员工培训投入,,,page_41.png,extracted,0.9,heuristic_training_expense; schema_match_validated,,,,,,
trained_employees_count,,S,quantitative,,extracted,3900,"3,900",人次,2024,route_a_appendix_table,0.95,"专项培训课程 累计参加培训学员人次 人次 2024年 3,900",page_41_right.png,累计参加培训学员人次,专项培训课程,,page_41_right.png,extracted,0.95,llm_match:累计参加培训学员人次与 trained_employees_count 的别名 '培训总人次'、'受训员工人次' 高度一致，单位 '人次' 匹配，属于 S 类社会维度指标。; schema_match_validated,,,,,,
work_injury_rate,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
work_related_fatalities,,S,quantitative,,extracted,0,0,人,2024,route_a_appendix_table,0.96,员工健康与安全 因工作关系死亡总人数 人 2024年 0,page_50.png,因工作关系死亡总人数,员工健康与安全,,page_50.png,extracted,0.96,alias_match:因工作关系死亡总人数; schema_match_validated,,,,,,
lost_workdays_due_to_injury,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
social_insurance_coverage_rate,,S,quantitative,,extracted,100,100%,%,2024,route_a_appendix_table,0.96,工伤保险人员覆盖率 % 2024年 100%,page_43.png,工伤保险人员覆盖率,,,page_43.png,extracted,0.96,alias_match:工伤保险人员覆盖率; schema_match_validated,,,,,,
employee_health_record_coverage_rate,,S,quantitative,,extracted,100,100,%,2024,route_a_appendix_table,0.95,员工健康与安全 员工体检覆盖率 % 2024年 100,page_50.png,员工体检覆盖率,员工健康与安全,,page_50.png,extracted,0.95,alias_match:员工体检覆盖率; schema_match_validated,,,,,,
r_and_d_investment,,S,quantitative,,extracted,1.42,1.42,亿元,2024,route_a_appendix_table,0.92,创新驱动 研发投入 亿元 2024年 1.42,page_50.png,研发投入,创新驱动,,page_50.png,extracted,0.92,alias_match:研发投入; schema_match_validated,,,,,,
r_and_d_employees,,S,quantitative,,extracted,111,111,人,2024,route_a_appendix_table,0.95,创新驱动 研发团队总人数 人 2024年 111,page_50.png,研发团队总人数,创新驱动,,page_50.png,extracted,0.95,alias_match:研发团队总人数; schema_match_validated,,,,,,
authorized_patents_new,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
authorized_patents_total,,S,quantitative,,extracted,117,117,项,2024,route_a_appendix_table,0.96,授权专利累计数（有效期内的专利数） 项 2024年 117,page_51.png,授权专利累计数（有效期内的专利数）,,,page_51.png,extracted,0.96,alias_match:授权专利累计数（有效期内的专利数）; schema_match_validated,,,,,,
customer_complaints,,S,quantitative,,extracted,21,21,次,2024,route_a_appendix_table,0.94,客户投诉数量 次 2024年 21,page_51.png,客户投诉数量,,,page_51.png,extracted,0.94,alias_match:客户投诉数量; schema_match_validated,,,,,,
board_size,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
independent_directors,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
independent_director_ratio,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
female_directors,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
board_meetings,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
shareholder_meetings,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
anti_corruption_training_sessions,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
anti_corruption_training_participants,,G,quantitative,,extracted,825,825,人,2024,route_a_appendix_table,0.92,参加反商业贿赂及反贪污培训的员工人数 人 2024年 825,page_49.png,参加反商业贿赂及反贪污培训的员工人数,,,page_49.png,extracted,0.92,heuristic_anti_corruption_training_participants; schema_match_validated,,,,,,
anti_corruption_training_hours,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
confirmed_corruption_cases,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
whistleblowing_cases,,G,quantitative,,extracted,0,0,次,2024,route_a_appendix_table,0.9,反贪污反腐举报事件总数 次 2024年 0,page_49.png,反贪污反腐举报事件总数,,,page_49.png,extracted,0.9,heuristic_whistleblowing_cases; schema_match_validated,,,,,,
patent_applications_new,,S,quantitative,,extracted,48,48,项,2024,route_a_appendix_table,0.93,专利申请数 项 2024年 48,page_51.png,专利申请数,,,page_51.png,extracted,0.93,alias_match:专利申请数; schema_match_validated,,,,,,
board_esg_oversight,,G,qualitative,,extracted,True,True,,,route_b_text_rag,0.95,公司董事会作为ESG治理的最高决策机构，负责拟定公司在ESG方面的战略规划和制度政策，确保有关政策能有效实施。,[9],董事会作为ESG治理的最高决策机构，负责ESG战略规划、制度政策拟定及实施监督。,正文定性机制,,,missing,0.0,,true,0.95,董事会作为ESG治理的最高决策机构，负责ESG战略规划、制度政策拟定及实施监督。,公司董事会作为ESG治理的最高决策机构，负责拟定公司在ESG方面的战略规划和制度政策，确保有关政策能有效实施。,[9],正文明确披露了董事会在ESG治理中的职责和机制。
esg_committee,,G,qualitative,,extracted,True,True,,,route_b_text_rag,0.86,各相关职能部门、子公司管理人员组成ESG报告工作小组，负责公司年度ESG报告编制、信息收集、审验等工作。,[9],公司成立了ESG报告工作小组，负责年度ESG报告编制及相关工作。,正文定性机制,,,missing,0.0,,true,0.86,公司成立了ESG报告工作小组，负责年度ESG报告编制及相关工作。,各相关职能部门、子公司管理人员组成ESG报告工作小组，负责公司年度ESG报告编制、信息收集、审验等工作。,[9],正文明确披露了该机制。
anti_corruption_policy,,G,qualitative,,extracted,True,True,,,route_b_text_rag,0.86,公司修订了《廉洁从业管理规定》《内部监察管理制度》等纪检监察制度，持续推进廉洁建设。,[17],公司建立了反腐败或举报相关制度。,正文定性机制,,,missing,0.0,,true,0.86,公司建立了反腐败或举报相关制度。,公司修订了《廉洁从业管理规定》《内部监察管理制度》等纪检监察制度，持续推进廉洁建设。,[17],正文明确披露了该机制。
whistleblowing_mechanism,,G,qualitative,,extracted,True,True,,,route_b_text_rag,0.86,纪检监察部负责投诉举报的受理和调查，提供举报网站、信箱、电话等多种渠道。,[18],公司建立了反腐败或举报相关制度。,正文定性机制,,,missing,0.0,,true,0.86,公司建立了反腐败或举报相关制度。,纪检监察部负责投诉举报的受理和调查，提供举报网站、信箱、电话等多种渠道。,[18],正文明确披露了该机制。
supplier_esg_assessment,,S,qualitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
