field_key,field_name_cn,category,indicator_type,value_type,status,value,raw_value,unit,year,source_route,confidence,evidence,source_pages,row_label,topic,table_title,page_image,route_a_status,route_a_confidence,route_a_reason,route_b_matched,route_b_confidence,route_b_summary,route_b_evidence,route_b_source_pages,route_b_reason
hazardous_waste,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
non_hazardous_waste,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
total_waste,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
waste_recycling_rate,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
environmental_investment,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
environmental_violation_cases,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
total_employees,,S,quantitative,,extracted,1771,"1,771",人,2024,route_a_appendix_table,0.93,"员工总数 人 2023年 1,630 2024年 1,771",page_85.png,员工总数,,,page_85.png,extracted,0.93,heuristic_total_employees; schema_match_validated,,,,,,
male_employees,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
female_employees,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
female_employee_ratio,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
female_management_ratio,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
minority_employees,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
employees_under_30,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
employees_30_to_50,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
employees_over_50,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
employee_turnover_rate,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
training_total_hours,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
training_hours_per_employee,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
training_coverage_rate,,S,quantitative,,extracted,100,100,%,2024,route_a_appendix_table,0.93,采购培训覆盖率 % 2024年 100,page_83_left.png,采购培训覆盖率,,,page_83_left.png,extracted,0.93,alias_match:培训覆盖率; schema_match_validated,,,,,,
training_expense,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
trained_employees_count,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
work_injury_rate,,S,quantitative,,extracted,0,0%,%,2024,route_a_appendix_table,0.91,工伤率 % 2023年 0% 2024年 0%,page_85.png,工伤率,,,page_85.png,extracted,0.91,alias_match:工伤率; schema_match_validated,,,,,,
work_related_fatalities,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
lost_workdays_due_to_injury,,S,quantitative,,extracted,0,0,天,2024,route_a_appendix_table,0.96,因工伤损失工作日数 天 2023年 0 2024年 0,page_85_left.png,因工伤损失工作日数,,,page_85_left.png,extracted,0.96,alias_match:因工伤损失工作日数; schema_match_validated,,,,,,
social_insurance_coverage_rate,,S,quantitative,,extracted,100,100%,%,2024,route_a_appendix_table,0.95,社会保险覆盖率 % 2023年 100% 2024年 100%,page_85.png,社会保险覆盖率,,,page_85.png,extracted,0.95,alias_match:社会保险覆盖率; schema_match_validated,,,,,,
employee_health_record_coverage_rate,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
r_and_d_investment,,S,quantitative,,extracted,6910.57,6910.57,万元,2024,route_a_appendix_table,0.92,"研发投入 万元 2023年 6,642.72 2024年 6910.57",page_85.png,研发投入,,,page_85.png,extracted,0.92,alias_match:研发投入; schema_match_validated,,,,,,
r_and_d_employees,,S,quantitative,,extracted,521,521,人,2024,route_a_appendix_table,0.94,研发人员数量 人 2023年 440 2024年 521,page_85.png,研发人员数量,,,page_85.png,extracted,0.94,alias_match:研发人员数量; schema_match_validated,,,,,,
authorized_patents_new,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
authorized_patents_total,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
customer_complaints,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
board_size,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
independent_directors,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
independent_director_ratio,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
female_directors,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
board_meetings,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
shareholder_meetings,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
anti_corruption_training_sessions,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
anti_corruption_training_participants,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
anti_corruption_training_hours,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
confirmed_corruption_cases,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
whistleblowing_cases,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
patent_applications_new,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
board_esg_oversight,,G,qualitative,,extracted,True,True,,,route_b_text_rag,0.95,董事会作为管理经济、环境和社会议题的最高决策机构，负责评估与监督管理可持续发展相关影响、风险和机遇。,[18],董事会作为最高决策机构负责监督可持续发展相关影响、风险和机遇，并审阅批准重要性评估。,正文定性机制,,,missing,0.0,,true,0.95,董事会作为最高决策机构负责监督可持续发展相关影响、风险和机遇，并审阅批准重要性评估。,董事会作为管理经济、环境和社会议题的最高决策机构，负责评估与监督管理可持续发展相关影响、风险和机遇。,[18],正文明确披露了董事会在ESG治理中的监督职责。
esg_committee,,G,qualitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
anti_corruption_policy,,G,qualitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
whistleblowing_mechanism,,G,qualitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
supplier_esg_assessment,,S,qualitative,,extracted,True,True,,,route_b_text_rag,0.9,在供应商引入、供应商合作的定期评估中持续关注供应商在环保等方面的表现。,[83],公司建立了供应商ESG评估机制，在准入和定期评估中关注环保表现。,正文定性机制,,,missing,0.0,,true,0.9,公司建立了供应商ESG评估机制，在准入和定期评估中关注环保表现。,在供应商引入、供应商合作的定期评估中持续关注供应商在环保等方面的表现。,[83],正文明确披露了对供应商在环保等方面的持续评估，属于供应商ESG评估机制。
