field_key,field_name_cn,category,indicator_type,value_type,status,value,raw_value,unit,year,source_route,confidence,evidence,source_pages,row_label,topic,table_title,page_image,route_a_status,route_a_confidence,route_a_reason,route_b_matched,route_b_confidence,route_b_summary,route_b_evidence,route_b_source_pages,route_b_reason
so2_emissions,,E,quantitative,,extracted,2.27,2.27,吨,2024,route_a_appendix_table,0.91,二氧化硫（SO₂）排放量 吨 2022年 - 2023年 2.27 2024年 2.27,page_43.png,二氧化硫（SO₂）排放量,污染物排放,,page_43.png,extracted,0.91,alias_match:氧化硫; schema_match_validated,,,,,,
nox_emissions,,E,quantitative,,extracted,53.28,53.28,吨,2024,route_a_appendix_table,0.92,氮氧化物（NOx）排放量 吨 2022年 - 2023年 54.26 2024年 53.28,page_43.png,氮氧化物（NOx）排放量,污染物排放,,page_43.png,extracted,0.92,alias_match:氮氧化物; schema_match_validated,,,,,,
particulate_matter_emissions,,E,quantitative,,extracted,196.16,196.16,吨,2024,route_a_appendix_table,0.91,颗粒物（PM）排放量 吨 2022年 - 2023年 201.22 2024年 196.16,page_43.png,颗粒物（PM）排放量,污染物排放,,page_43.png,extracted,0.91,alias_match:颗粒物; schema_match_validated,,,,,,
hazardous_waste,,E,quantitative,,extracted,133,133.0,吨,2024,route_a_appendix_table,0.93,有害废弃物排放量 吨 2022年 96.0 2023年 82.1 2024年 133.0,page_43.png,有害废弃物排放量,废弃物管理,,page_43.png,extracted,0.93,heuristic_hazardous_waste; schema_match_validated,,,,,,
non_hazardous_waste,,E,quantitative,,extracted,1177,"1,177",吨,2024,route_a_appendix_table,0.93,"无害废弃物排放量 吨 2022年 792 2023年 756 2024年 1,177",page_43.png,无害废弃物排放量,废弃物管理,,page_43.png,extracted,0.93,heuristic_non_hazardous_waste; schema_match_validated,,,,,,
total_waste,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
waste_recycling_rate,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
environmental_investment,,E,quantitative,,extracted,488.78,488.78,万元,2024,route_a_appendix_table,0.92,环保投入 万元 2022年 292.02 2023年 522.09 2024年 488.78,page_43.png,环保投入,环境管理,,page_43.png,extracted,0.92,heuristic_environmental_investment; schema_match_validated,,,,,,
environmental_violation_cases,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
total_employees,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
male_employees,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
female_employees,,S,quantitative,,extracted,807,807,人,2024,route_a_appendix_table,0.92,女性员工数 人 2022年 623 2023年 652 2024年 807,page_43.png,女性员工数,员工权益保障,,page_43.png,extracted,0.92,alias_match:女性员工; schema_match_validated,,,,,,
female_employee_ratio,,S,quantitative,,extracted,20,20.00,%,2024,route_a_appendix_table,0.94,女性员工比例 % 2022年 15.29 2023年 16.53 2024年 20.00,page_43.png,女性员工比例,员工权益保障,,page_43.png,extracted,0.94,alias_match:女性员工比例; schema_match_validated,,,,,,
female_management_ratio,,S,quantitative,,extracted,19.4,19.40,%,2024,route_a_appendix_table,0.95,中层管理者中女性管理者占比 % 2022年 17.00 2023年 16.43 2024年 19.40,page_43.png,中层管理者中女性管理者占比,员工权益保障,,page_43.png,extracted,0.95,llm_match:中层管理者中女性管理者占比与female_management_ratio的中文名'女性管理层比例'及别名'中层管理层中的女性员工比例'、'女性管理者比例'语义完全一致，单位为%，符合percentage类型。; schema_match_validated,,,,,,
minority_employees,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
employees_under_30,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
employees_30_to_50,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
employees_over_50,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
employee_turnover_rate,,S,quantitative,,extracted,3.2,3.2,%,2024,route_a_appendix_table,0.93,员工流失率 % 2024年 3.2,page_36.png,员工流失率,,,page_36.png,extracted,0.93,alias_match:员工流失率; schema_match_validated,,,,,,
training_total_hours,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
training_hours_per_employee,,S,quantitative,,extracted,32.4,32.4,小时,2024,route_a_appendix_table,0.9,人均培训时长 小时 2024年 32.4,page_36.png,人均培训时长,,,page_36.png,extracted,0.9,heuristic_training_hours_per_employee; schema_match_validated,,,,,,
training_coverage_rate,,S,quantitative,,extracted,89.3,89.3,%,2024,route_a_appendix_table,0.95,员工培训覆盖率 % 2024年 89.3,page_36.png,员工培训覆盖率,,,page_36.png,extracted,0.95,alias_match:员工培训覆盖率; schema_match_validated,,,,,,
training_expense,,S,quantitative,,extracted,3256.7,"3,256.7",万元,2024,route_a_appendix_table,0.9,"员工培训投入 万元 2024年 3,256.7",page_36.png,员工培训投入,,,page_36.png,extracted,0.9,heuristic_training_expense; schema_match_validated,,,,,,
trained_employees_count,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
work_injury_rate,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
work_related_fatalities,,S,quantitative,,extracted,0,0,人,2024,route_a_appendix_table,0.92,职业健康与安全生产 工亡人数 人 2022年 0 2023年 0 2024年 0,page_43_right.png,工亡人数,职业健康与安全生产,,page_43_right.png,extracted,0.92,alias_match:工亡人数; schema_match_validated,,,,,,
lost_workdays_due_to_injury,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
social_insurance_coverage_rate,,S,quantitative,,extracted,100,100,%,2024,route_a_appendix_table,0.95,社会保险覆盖率（医疗补助） % 2022年 100 2023年 100 2024年 100,page_43.png,社会保险覆盖率（医疗补助）,员工权益保障,,page_43.png,extracted,0.95,alias_match:社会保险覆盖率; schema_match_validated,,,,,,
employee_health_record_coverage_rate,,S,quantitative,,extracted,100,100,%,2024,route_a_appendix_table,0.93,体检覆盖率 % 2022年 100 2023年 100 2024年 100,page_43.png,体检覆盖率,员工权益保障,,page_43.png,extracted,0.93,alias_match:体检覆盖率; schema_match_validated,,,,,,
r_and_d_investment,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
r_and_d_employees,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
authorized_patents_new,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
authorized_patents_total,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
customer_complaints,,S,quantitative,,extracted,0,0,次,2024,route_a_appendix_table,0.94,客户投诉数量 次 2022年 1 2023年 1 2024年 0,page_44.png,客户投诉数量,客户,,page_44.png,extracted,0.94,alias_match:客户投诉数量; schema_match_validated,,,,,,
board_size,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
independent_directors,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
independent_director_ratio,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
female_directors,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
board_meetings,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
shareholder_meetings,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
anti_corruption_training_sessions,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
anti_corruption_training_participants,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
anti_corruption_training_hours,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
confirmed_corruption_cases,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
whistleblowing_cases,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
patent_applications_new,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
board_esg_oversight,,G,qualitative,,extracted,True,True,,,route_b_text_rag,0.95,董事会设立ESG委员会，是ESG事宜的最高决策机构，负责审批ESG策略、目标并定期审议报告。,"[5, 10]",公司董事会设立ESG委员会，负责监督和审批ESG战略、政策及报告，履行ESG监督职责。,正文定性机制,,,missing,0.0,,true,0.95,公司董事会设立ESG委员会，负责监督和审批ESG战略、政策及报告，履行ESG监督职责。,董事会设立ESG委员会，是ESG事宜的最高决策机构，负责审批ESG策略、目标并定期审议报告。,"[5, 10]",正文明确披露了董事会通过ESG委员会实施ESG监督的机制。
esg_committee,,G,qualitative,,extracted,True,True,,,route_b_text_rag,0.95,公司设立ESG委员会，负责监督指导公司环境保护、社会责任、规范治理等工作的有效性，并提出意见与建议。,[10],公司设立了ESG委员会，负责监督指导环境保护、社会责任和公司治理工作。,正文定性机制,,,missing,0.0,,true,0.95,公司设立了ESG委员会，负责监督指导环境保护、社会责任和公司治理工作。,公司设立ESG委员会，负责监督指导公司环境保护、社会责任、规范治理等工作的有效性，并提出意见与建议。,[10],正文明确披露了ESG委员会的设立及其职责。
anti_corruption_policy,,G,qualitative,,extracted,True,True,,,route_b_text_rag,0.86,公司对腐败、贿赂等行为“零容忍”，设立举报热线，实施利益申报制度，开展反贪污培训。,[19],公司建立了反腐败或举报相关制度。,正文定性机制,,,missing,0.0,,true,0.86,公司建立了反腐败或举报相关制度。,公司对腐败、贿赂等行为“零容忍”，设立举报热线，实施利益申报制度，开展反贪污培训。,[19],正文明确披露了该机制。
whistleblowing_mechanism,,G,qualitative,,extracted,True,True,,,route_b_text_rag,0.86,公司设立24小时举报热线，鼓励员工和利益相关方举报欺诈行为，并对举报者信息进行严格保密。,[19],公司建立了反腐败或举报相关制度。,正文定性机制,,,missing,0.0,,true,0.86,公司建立了反腐败或举报相关制度。,公司设立24小时举报热线，鼓励员工和利益相关方举报欺诈行为，并对举报者信息进行严格保密。,[19],正文明确披露了该机制。
supplier_esg_assessment,,S,qualitative,,extracted,True,True,,,route_b_text_rag,0.95,2024年，公司对10家供应商开展ESG考核；通过SAP和ARIBA平台进行ESG审查评估，并将评级作为采购决策标准。,[23],公司建立了供应商ESG评估机制，通过系统化流程对供应商进行ESG考核与评级。,正文定性机制,,,missing,0.0,,true,0.95,公司建立了供应商ESG评估机制，通过系统化流程对供应商进行ESG考核与评级。,2024年，公司对10家供应商开展ESG考核；通过SAP和ARIBA平台进行ESG审查评估，并将评级作为采购决策标准。,[23],正文明确披露了供应商ESG评估的机制和实施情况。
