page_image,table_title,topic,metric_name,unit,year,column_label,value,raw_value,values,evidence_text,reason,confidence
page_41_right.png,2024年培训体系开展情况,新员工培训,组织新员工入职赋能培训批次,批,2024,2024年,5,5,"{""2024年"": ""5""}",新员工培训 组织新员工入职赋能培训批次 批 2024年 5,no_schema_match,0.0
page_41_right.png,2024年培训体系开展情况,新员工培训,学习课程覆盖单位数量,个,2024,2024年,20,20,"{""2024年"": ""20""}",新员工培训 学习课程覆盖单位数量 个 2024年 20,no_schema_match,0.0
page_41_right.png,2024年培训体系开展情况,专项培训课程,专业培训场次,场,2024,2024年,61,61,"{""2024年"": ""61""}",专项培训课程 专业培训场次 场 2024年 61,no_schema_match,0.0
page_41_right.png,2024年培训体系开展情况,专项培训课程,覆盖专业类别数量,个,2024,2024年,15,15,"{""2024年"": ""15""}",专项培训课程 覆盖专业类别数量 个 2024年 15,no_schema_match,0.0
page_41_right.png,2024年培训体系开展情况,专项培训课程,培训总时长,小时,2024,2024年,5002,"5,002","{""2024年"": ""5,002""}","专项培训课程 培训总时长 小时 2024年 5,002",no_schema_match,0.0
page_41_right.png,2024年培训体系开展情况,专项培训课程,累计参加培训学员人次,人次,2024,2024年,3900,"3,900","{""2024年"": ""3,900""}","专项培训课程 累计参加培训学员人次 人次 2024年 3,900",no_schema_match,0.0
page_41_right.png,2024年培训体系开展情况,专项培训课程,满意度,%,2024,2024年,90,90,"{""2024年"": ""90""}",专项培训课程 满意度 % 2024年 90,no_schema_match,0.0
page_41_right.png,2024年培训体系开展情况,讲师队伍搭建,内部优秀讲师队伍人数,人,2024,2024年,超过100,超过100,"{""2024年"": ""超过100""}",讲师队伍搭建 内部优秀讲师队伍人数 人 2024年 超过100,no_schema_match,0.0
page_41_right.png,2024年培训体系开展情况,讲师队伍搭建,年度新增初级讲师人数,人,2024,2024年,4,4,"{""2024年"": ""4""}",讲师队伍搭建 年度新增初级讲师人数 人 2024年 4,no_schema_match,0.0
page_43.png,指标与目标,,特种作业人员持证率100%,,2024,2024年,达成,达成,"{""2024年"": ""达成""}",特种作业人员持证率100% 达成,no_schema_match,0.0
page_43.png,指标与目标,,工伤人数为零,,2024,2024年,达成,达成,"{""2024年"": ""达成""}",工伤人数为零 达成,no_schema_match,0.0
page_43.png,指标与目标,,新增职业病例为零,,2024,2024年,达成,达成,"{""2024年"": ""达成""}",新增职业病例为零 达成,no_schema_match,0.0
page_43.png,指标与目标,,安全处罚为零,,2024,2024年,达成,达成,"{""2024年"": ""达成""}",安全处罚为零 达成,no_schema_match,0.0
page_43.png,指标与目标,,定期开展员工体检工作,,2024,2024年,达成,达成,"{""2024年"": ""达成""}",定期开展员工体检工作 达成,no_schema_match,0.0
page_43.png,关键绩效,,公司安全生产责任险人员覆盖,%,2024,2024年,100,100%,"{""2024年"": ""100%""}",公司安全生产责任险人员覆盖 % 2024年 100%,no_schema_match,0.0
page_43_left.png,指标与目标,,特种作业人员持证率100%,,,报告期内达成情况,达成,达成,"{""报告期内达成情况"": ""达成""}",特种作业人员持证率100% 达成,no_schema_match,0.0
page_43_left.png,指标与目标,,工伤人数为零,,,报告期内达成情况,达成,达成,"{""报告期内达成情况"": ""达成""}",工伤人数为零 达成,no_schema_match,0.0
page_43_left.png,指标与目标,,新增职业病例为零,,,报告期内达成情况,达成,达成,"{""报告期内达成情况"": ""达成""}",新增职业病例为零 达成,no_schema_match,0.0
page_43_left.png,指标与目标,,安全处罚为零,,,报告期内达成情况,达成,达成,"{""报告期内达成情况"": ""达成""}",安全处罚为零 达成,no_schema_match,0.0
page_43_left.png,指标与目标,,定期开展员工体检工作,,,报告期内达成情况,达成,达成,"{""报告期内达成情况"": ""达成""}",定期开展员工体检工作 达成,no_schema_match,0.0
page_49.png,治理绩效,,董事、监事及高级管理人员报酬（包含现任和离任）,万元人民币,2024,2024年,489.5,489.50,"{""2024年"": ""489.50""}",董事、监事及高级管理人员报酬（包含现任和离任） 万元人民币 2024年 489.50,no_schema_match,0.0
page_49.png,治理绩效,,接受反商业贿赂及反贪污培训的平均时长,小时,2024,2024年,4.94,4.94,"{""2024年"": ""4.94""}",接受反商业贿赂及反贪污培训的平均时长 小时 2024年 4.94,no_schema_match,0.0
page_49.png,治理绩效,,参加反商业贿赂及反贪污培训的董事人数及高级管理人员占比,%,2024,2024年,100,100,"{""2024年"": ""100""}",参加反商业贿赂及反贪污培训的董事人数及高级管理人员占比 % 2024年 100,no_schema_match,0.0
page_49.png,治理绩效,,董事及高级管理人员接受反商业贿赂及反贪污培训的平均时长,小时/人,2024,2024年,3.75,3.75,"{""2024年"": ""3.75""}",董事及高级管理人员接受反商业贿赂及反贪污培训的平均时长 小时/人 2024年 3.75,no_schema_match,0.0
page_49.png,社会绩效-员工权益,,劳动合同签订率,%,2024,2024年,100,100,"{""2024年"": ""100""}",劳动合同签订率 % 2024年 100,no_schema_match,0.0
page_49.png,社会绩效-员工权益,,社会保险覆盖,%,2024,2024年,100,100,"{""2024年"": ""100""}",社会保险覆盖 % 2024年 100,no_schema_match,0.0
page_49.png,报告后记-关键绩效表,,享受产假员工数,人,2024,2024年,57,57,"{""2024年"": ""57""}",享受产假员工数 人 2024年 57,no_schema_match,0.0
page_49.png,报告后记-关键绩效表,,享受产假返聘率,%,2024,2024年,100,100,"{""2024年"": ""100""}",享受产假返聘率 % 2024年 100,no_schema_match,0.0
page_49.png,报告后记-关键绩效表,,职代会审议通过项目数,项,2024,2024年,3,3,"{""2024年"": ""3""}",职代会审议通过项目数 项 2024年 3,no_schema_match,0.0
page_49.png,报告后记-关键绩效表,,工会审议通过项目数,项,2024,2024年,3,3,"{""2024年"": ""3""}",工会审议通过项目数 项 2024年 3,no_schema_match,0.0
page_49.png,报告后记-关键绩效表,,工会会员占在职员工的比例,%,2024,2024年,21,21,"{""2024年"": ""21""}",工会会员占在职员工的比例 % 2024年 21,no_schema_match,0.0
page_49.png,员工雇佣,,30-40岁（含30岁，不含40岁）,人,2024,2024年,526,526,"{""2024年"": ""526""}",30-40岁（含30岁，不含40岁） 人 2024年 526,no_schema_match,0.0
page_49.png,员工雇佣,,40-50岁（含40岁，不含50岁）,人,2024,2024年,181,181,"{""2024年"": ""181""}",40-50岁（含40岁，不含50岁） 人 2024年 181,no_schema_match,0.0
page_49.png,员工雇佣,,高级管理层,人,2024,2024年,9,9,"{""2024年"": ""9""}",高级管理层 人 2024年 9,no_schema_match,0.0
page_49.png,员工雇佣,,中级管理层,人,2024,2024年,47,47,"{""2024年"": ""47""}",中级管理层 人 2024年 47,no_schema_match,0.0
page_49.png,员工雇佣,,其他员工,人,2024,2024年,855,855,"{""2024年"": ""855""}",其他员工 人 2024年 855,no_schema_match,0.0
page_49_left.png,治理绩效,,董事、监事及高级管理人员报酬（包含现任和离任）,万元人民币,2024,2024年,489.3,489.30,"{""2024年"": ""489.30""}",董事、监事及高级管理人员报酬（包含现任和离任） 万元人民币 2024年 489.30,no_schema_match,0.0
page_49_left.png,治理绩效,,接受反商业贿赂及反贪污培训的平均时长,小时,2024,2024年,4.94,4.94,"{""2024年"": ""4.94""}",接受反商业贿赂及反贪污培训的平均时长 小时 2024年 4.94,no_schema_match,0.0
page_49_left.png,治理绩效,,参加反商业贿赂及反贪污培训的董事人数及高级管理人员占比,%,2024,2024年,100,100,"{""2024年"": ""100""}",参加反商业贿赂及反贪污培训的董事人数及高级管理人员占比 % 2024年 100,no_schema_match,0.0
page_49_left.png,治理绩效,,董事及高级管理人员接受反商业贿赂及反贪污培训的平均时长,小时/人,2024,2024年,3.75,3.75,"{""2024年"": ""3.75""}",董事及高级管理人员接受反商业贿赂及反贪污培训的平均时长 小时/人 2024年 3.75,no_schema_match,0.0
page_49_left.png,社会绩效-员工权益,,劳动合同签订率,%,2024,2024年,100,100,"{""2024年"": ""100""}",劳动合同签订率 % 2024年 100,no_schema_match,0.0
page_49_right.png,报告后记-治理绩效,,享受产假员工数,人,2024,2024年,57,57,"{""2024年"": ""57""}",享受产假员工数 人 2024年 57,no_schema_match,0.0
page_49_right.png,报告后记-治理绩效,,享受产假返岗率,%,2024,2024年,100,100,"{""2024年"": ""100""}",享受产假返岗率 % 2024年 100,no_schema_match,0.0
page_49_right.png,报告后记-治理绩效,,职代会审议通过项目数,项,2024,2024年,3,3,"{""2024年"": ""3""}",职代会审议通过项目数 项 2024年 3,no_schema_match,0.0
page_49_right.png,报告后记-治理绩效,,工会审议通过项目数,项,2024,2024年,3,3,"{""2024年"": ""3""}",工会审议通过项目数 项 2024年 3,no_schema_match,0.0
page_49_right.png,报告后记-治理绩效,,工会会员占在职员工的比例,%,2024,2024年,21,21,"{""2024年"": ""21""}",工会会员占在职员工的比例 % 2024年 21,no_schema_match,0.0
page_49_right.png,员工雇佣-社会绩效,,30-40岁（含30岁，不含40岁）员工数,人,2024,2024年,526,526,"{""2024年"": ""526""}",30-40岁（含30岁，不含40岁）员工数 人 2024年 526,no_schema_match,0.0
page_49_right.png,员工雇佣-社会绩效,,40-50岁（含40岁，不含50岁）员工数,人,2024,2024年,181,181,"{""2024年"": ""181""}",40-50岁（含40岁，不含50岁）员工数 人 2024年 181,no_schema_match,0.0
page_49_right.png,员工雇佣-社会绩效,,高级管理层员工数,人,2024,2024年,9,9,"{""2024年"": ""9""}",高级管理层员工数 人 2024年 9,no_schema_match,0.0
page_49_right.png,员工雇佣-社会绩效,,中级管理层员工数,人,2024,2024年,47,47,"{""2024年"": ""47""}",中级管理层员工数 人 2024年 47,no_schema_match,0.0
page_49_right.png,员工雇佣-社会绩效,,其他员工数,人,2024,2024年,855,855,"{""2024年"": ""855""}",其他员工数 人 2024年 855,no_schema_match,0.0
page_50.png,按教育程度划分员工数,按教育程度划分员工数,博士,人,2024,2024年,1,1,"{""2024年"": ""1""}",按教育程度划分员工数 博士 人 2024年 1,no_schema_match,0.0
page_50.png,按教育程度划分员工数,按教育程度划分员工数,硕士,人,2024,2024年,78,78,"{""2024年"": ""78""}",按教育程度划分员工数 硕士 人 2024年 78,no_schema_match,0.0
page_50.png,按教育程度划分员工数,按教育程度划分员工数,本科,人,2024,2024年,594,594,"{""2024年"": ""594""}",按教育程度划分员工数 本科 人 2024年 594,no_schema_match,0.0
page_50.png,按教育程度划分员工数,按教育程度划分员工数,大专,人,2024,2024年,215,215,"{""2024年"": ""215""}",按教育程度划分员工数 大专 人 2024年 215,no_schema_match,0.0
page_50.png,按教育程度划分员工数,按教育程度划分员工数,高中及以下,人,2024,2024年,23,23,"{""2024年"": ""23""}",按教育程度划分员工数 高中及以下 人 2024年 23,no_schema_match,0.0
page_50.png,按职能划分员工数,按职能划分员工数,生产,人,2024,2024年,397,397,"{""2024年"": ""397""}",按职能划分员工数 生产 人 2024年 397,no_schema_match,0.0
page_50.png,按职能划分员工数,按职能划分员工数,技术,人,2024,2024年,248,248,"{""2024年"": ""248""}",按职能划分员工数 技术 人 2024年 248,no_schema_match,0.0
page_50.png,按职能划分员工数,按职能划分员工数,销售,人,2024,2024年,55,55,"{""2024年"": ""55""}",按职能划分员工数 销售 人 2024年 55,no_schema_match,0.0
page_50.png,按职能划分员工数,按职能划分员工数,财务,人,2024,2024年,90,90,"{""2024年"": ""90""}",按职能划分员工数 财务 人 2024年 90,no_schema_match,0.0
page_50.png,按职能划分员工数,按职能划分员工数,行政,人,2024,2024年,121,121,"{""2024年"": ""121""}",按职能划分员工数 行政 人 2024年 121,no_schema_match,0.0
page_50.png,按职能划分员工数,新进员工数,新进员工数,人,2024,2024年,140,140,"{""2024年"": ""140""}",新进员工数 新进员工数 人 2024年 140,no_schema_match,0.0
page_50.png,按年龄划分新进员工,按年龄划分新进员工,50岁以下（不含50岁）,人,2024,2024年,55,55,"{""2024年"": ""55""}",按年龄划分新进员工 50岁以下（不含50岁） 人 2024年 55,no_schema_match,0.0
page_50.png,按年龄划分新进员工,按年龄划分新进员工,30-40岁（含30岁，不含40岁）,人,2024,2024年,69,69,"{""2024年"": ""69""}",按年龄划分新进员工 30-40岁（含30岁，不含40岁） 人 2024年 69,no_schema_match,0.0
page_50.png,按年龄划分新进员工,按年龄划分新进员工,40-50岁（含40岁，不含50岁）,人,2024,2024年,15,15,"{""2024年"": ""15""}",按年龄划分新进员工 40-50岁（含40岁，不含50岁） 人 2024年 15,no_schema_match,0.0
page_50.png,员工健康与安全,员工健康与安全,隐患排查整改率,%,2024,2024年,100,100,"{""2024年"": ""100""}",员工健康与安全 隐患排查整改率 % 2024年 100,no_schema_match,0.0
page_50.png,员工健康与安全,员工健康与安全,总工伤人数,人,2024,2024年,0,0,"{""2024年"": ""0""}",员工健康与安全 总工伤人数 人 2024年 0,no_schema_match,0.0
page_50.png,员工健康与安全,员工健康与安全,安全生产事故数,起,2024,2024年,0,0,"{""2024年"": ""0""}",员工健康与安全 安全生产事故数 起 2024年 0,no_schema_match,0.0
page_50.png,员工健康与安全,员工健康与安全,安全应急演练次数,场次,2024,2024年,40,40,"{""2024年"": ""40""}",员工健康与安全 安全应急演练次数 场次 2024年 40,no_schema_match,0.0
page_50.png,员工健康与安全,员工健康与安全,安全与质量培训总时长,小时,2024,2024年,1200,"1,200","{""2024年"": ""1,200""}","员工健康与安全 安全与质量培训总时长 小时 2024年 1,200",no_schema_match,0.0
page_50.png,员工健康与安全,员工健康与安全,安全与质量培训场次,场,2024,2024年,22,22,"{""2024年"": ""22""}",员工健康与安全 安全与质量培训场次 场 2024年 22,no_schema_match,0.0
page_50.png,员工健康与安全,员工健康与安全,参与安全培训与质量人数,人,2024,2024年,1100,"1,100","{""2024年"": ""1,100""}","员工健康与安全 参与安全培训与质量人数 人 2024年 1,100",no_schema_match,0.0
page_50.png,员工健康与安全,员工健康与安全,安全生产责任险人员覆盖率,%,2024,2024年,100,100,"{""2024年"": ""100""}",员工健康与安全 安全生产责任险人员覆盖率 % 2024年 100,no_schema_match,0.0
page_50.png,员工健康与安全,员工健康与安全,特种作业人员持证上岗率,%,2024,2024年,100,100,"{""2024年"": ""100""}",员工健康与安全 特种作业人员持证上岗率 % 2024年 100,no_schema_match,0.0
page_50.png,创新驱动,创新驱动,本科,人,2024,2024年,69,69,"{""2024年"": ""69""}",创新驱动 本科 人 2024年 69,no_schema_match,0.0
page_50.png,创新驱动,创新驱动,博士,人,2024,2024年,1,1,"{""2024年"": ""1""}",创新驱动 博士 人 2024年 1,no_schema_match,0.0
page_50.png,创新驱动,创新驱动,硕士,人,2024,2024年,21,21,"{""2024年"": ""21""}",创新驱动 硕士 人 2024年 21,no_schema_match,0.0
page_50.png,创新驱动,创新驱动,本科以下,人,2024,2024年,20,20,"{""2024年"": ""20""}",创新驱动 本科以下 人 2024年 20,no_schema_match,0.0
page_50_left.png,按教育程度划分员工数,,博士,人,2024,2024年,1,1,"{""2024年"": ""1""}",博士 人 1,no_schema_match,0.0
page_50_left.png,按教育程度划分员工数,,硕士,人,2024,2024年,78,78,"{""2024年"": ""78""}",硕士 人 78,no_schema_match,0.0
page_50_left.png,按教育程度划分员工数,,本科,人,2024,2024年,594,594,"{""2024年"": ""594""}",本科 人 594,no_schema_match,0.0
page_50_left.png,按教育程度划分员工数,,大专,人,2024,2024年,215,215,"{""2024年"": ""215""}",大专 人 215,no_schema_match,0.0
page_50_left.png,按教育程度划分员工数,,高中及以下,人,2024,2024年,23,23,"{""2024年"": ""23""}",高中及以下 人 23,no_schema_match,0.0
page_50_left.png,按职能划分员工数,,生产,人,2024,2024年,397,397,"{""2024年"": ""397""}",生产 人 397,no_schema_match,0.0
page_50_left.png,按职能划分员工数,,技术,人,2024,2024年,248,248,"{""2024年"": ""248""}",技术 人 248,no_schema_match,0.0
page_50_left.png,按职能划分员工数,,销售,人,2024,2024年,55,55,"{""2024年"": ""55""}",销售 人 55,no_schema_match,0.0
page_50_left.png,按职能划分员工数,,财务,人,2024,2024年,90,90,"{""2024年"": ""90""}",财务 人 90,no_schema_match,0.0
page_50_left.png,按职能划分员工数,,行政,人,2024,2024年,121,121,"{""2024年"": ""121""}",行政 人 121,no_schema_match,0.0
page_50_left.png,按职能划分员工数,,新进员工数,人,2024,2024年,140,140,"{""2024年"": ""140""}",新进员工数 人 140,no_schema_match,0.0
page_50_left.png,按年龄划分新进员工,,30-40岁（含30岁，不含40岁）,人,2024,2024年,69,69,"{""2024年"": ""69""}",30-40岁（含30岁，不含40岁） 人 69,no_schema_match,0.0
page_50_left.png,按年龄划分新进员工,,40-50岁（含40岁，不含50岁）,人,2024,2024年,15,15,"{""2024年"": ""15""}",40-50岁（含40岁，不含50岁） 人 15,no_schema_match,0.0
page_50_right.png,员工健康与安全,,隐患排查整改率,%,2024,2024年,100,100,"{""2024年"": ""100""}",隐患排查整改率 % 2024年 100,no_schema_match,0.0
page_50_right.png,员工健康与安全,,总工伤人数,人,2024,2024年,0,0,"{""2024年"": ""0""}",总工伤人数 人 2024年 0,no_schema_match,0.0
page_50_right.png,员工健康与安全,,安全生产事故数,起,2024,2024年,0,0,"{""2024年"": ""0""}",安全生产事故数 起 2024年 0,no_schema_match,0.0
page_50_right.png,员工健康与安全,,安全应急演练次数,场次,2024,2024年,40,40,"{""2024年"": ""40""}",安全应急演练次数 场次 2024年 40,no_schema_match,0.0
page_50_right.png,员工健康与安全,,安全与质量培训总时长,小时,2024,2024年,1200,"1,200","{""2024年"": ""1,200""}","安全与质量培训总时长 小时 2024年 1,200",no_schema_match,0.0
page_50_right.png,员工健康与安全,,安全与质量培训场次,场,2024,2024年,22,22,"{""2024年"": ""22""}",安全与质量培训场次 场 2024年 22,no_schema_match,0.0
page_50_right.png,员工健康与安全,,参与安全培训与质量人数,人,2024,2024年,1100,"1,100","{""2024年"": ""1,100""}","参与安全培训与质量人数 人 2024年 1,100",no_schema_match,0.0
page_50_right.png,员工健康与安全,,安全生产责任险人员覆盖率,%,2024,2024年,100,100,"{""2024年"": ""100""}",安全生产责任险人员覆盖率 % 2024年 100,no_schema_match,0.0
page_50_right.png,员工健康与安全,,特种作业人员持证上岗率,%,2024,2024年,100,100,"{""2024年"": ""100""}",特种作业人员持证上岗率 % 2024年 100,no_schema_match,0.0
page_50_right.png,创新驱动,,本科,人,2024,2024年,69,69,"{""2024年"": ""69""}",按学历划分 本科 人 2024年 69,no_schema_match,0.0
page_50_right.png,创新驱动,,博士,人,2024,2024年,1,1,"{""2024年"": ""1""}",按学历划分 博士 人 2024年 1,no_schema_match,0.0
page_50_right.png,创新驱动,,硕士,人,2024,2024年,21,21,"{""2024年"": ""21""}",按学历划分 硕士 人 2024年 21,no_schema_match,0.0
page_50_right.png,创新驱动,,本科以下,人,2024,2024年,20,20,"{""2024年"": ""20""}",按学历划分 本科以下 人 2024年 20,no_schema_match,0.0
page_51.png,按性别划分,,研发人员占员工总人数比例,%,2024,2024年,12.18,12.18,"{""2024年"": ""12.18""}",研发人员占员工总人数比例 % 2024年 12.18,no_schema_match,0.0
page_51.png,按专利类型划分,,授权发明专利累计数,项,2024,2024年,22,22,"{""2024年"": ""22""}",授权发明专利累计数 项 2024年 22,no_schema_match,0.0
page_51.png,按专利类型划分,,授权外观设计专利累计数,项,2024,2024年,2,2,"{""2024年"": ""2""}",授权外观设计专利累计数 项 2024年 2,no_schema_match,0.0
page_51.png,按专利类型划分,,授权实用新型专利累计数,项,2024,2024年,95,95,"{""2024年"": ""95""}",授权实用新型专利累计数 项 2024年 95,no_schema_match,0.0
page_51.png,按专利类型划分,,发表论文累计数,项,2024,2024年,186,186,"{""2024年"": ""186""}",发表论文累计数 项 2024年 186,no_schema_match,0.0
page_51.png,按专利类型划分,,软件著作权累计数,件,2024,2024年,24,24,"{""2024年"": ""24""}",软件著作权累计数 件 2024年 24,no_schema_match,0.0
page_51.png,按专利类型划分,,商标累计数,项,2024,2024年,202,202,"{""2024年"": ""202""}",商标累计数 项 2024年 202,no_schema_match,0.0
page_51.png,按专利类型划分,,专精特新企业,个,2024,2024年,1,1,"{""2024年"": ""1""}",专精特新企业 个 2024年 1,no_schema_match,0.0
page_51.png,按专利类型划分,,国家高新技术企业,个,2024,2024年,2,2,"{""2024年"": ""2""}",国家高新技术企业 个 2024年 2,no_schema_match,0.0
page_51.png,供应链安全,,供应商总数,个,2024,2024年,17465,"17,465","{""2024年"": ""17,465""}","供应商总数 个 2024年 17,465",no_schema_match,0.0
page_51.png,供应链安全,,新增供应商廉洁协议签署率,%,2024,2024年,100,100,"{""2024年"": ""100""}",新增供应商廉洁协议签署率 % 2024年 100,no_schema_match,0.0
page_51.png,供应链安全,,新增签署廉洁协议的供应商总数,个,2024,2024年,808,808,"{""2024年"": ""808""}",新增签署廉洁协议的供应商总数 个 2024年 808,no_schema_match,0.0
page_51.png,供应链安全,,供应链环节中具有重大风险与影响的事件数量,件,2024,2024年,0,0,"{""2024年"": ""0""}",供应链环节中具有重大风险与影响的事件数量 件 2024年 0,no_schema_match,0.0
page_51.png,产品和服务安全与质量,,产品合格率,%,2024,2024年,100,100,"{""2024年"": ""100""}",产品合格率 % 2024年 100,no_schema_match,0.0
page_51.png,产品和服务安全与质量,,客户投诉解决率,%,2024,2024年,100,100,"{""2024年"": ""100""}",客户投诉解决率 % 2024年 100,no_schema_match,0.0
page_51_left.png,按性别划分,,研发人员占员工总人数比例,%,2024,2024年,12.18,12.18,"{""2024年"": ""12.18""}",研发人员占员工总人数比例 % 12.18,no_schema_match,0.0
page_51_left.png,按专利类型划分,,授权发明专利累计数,项,2024,2024年,22,22,"{""2024年"": ""22""}",授权发明专利累计数 项 22,no_schema_match,0.0
page_51_left.png,按专利类型划分,,授权外观设计专利累计数,项,2024,2024年,2,2,"{""2024年"": ""2""}",授权外观设计专利累计数 项 2,no_schema_match,0.0
page_51_left.png,按专利类型划分,,授权实用新型专利累计数,项,2024,2024年,93,93,"{""2024年"": ""93""}",授权实用新型专利累计数 项 93,no_schema_match,0.0
page_51_left.png,按专利类型划分,,发表论文累计数,项,2024,2024年,186,186,"{""2024年"": ""186""}",发表论文累计数 项 186,no_schema_match,0.0
page_51_left.png,按专利类型划分,,软件著作累计数,件,2024,2024年,24,24,"{""2024年"": ""24""}",软件著作累计数 件 24,no_schema_match,0.0
page_51_left.png,按专利类型划分,,商标累计数,项,2024,2024年,202,202,"{""2024年"": ""202""}",商标累计数 项 202,no_schema_match,0.0
page_51_left.png,按专利类型划分,,专精特新企业,个,2024,2024年,1,1,"{""2024年"": ""1""}",专精特新企业 个 1,no_schema_match,0.0
page_51_left.png,按专利类型划分,,国家高新技术企业,个,2024,2024年,2,2,"{""2024年"": ""2""}",国家高新技术企业 个 2,no_schema_match,0.0
page_51_left.png,产品和服务安全与质量,,产品合格率,%,2024,2024年,100,100,"{""2024年"": ""100""}",产品合格率 % 100,no_schema_match,0.0
page_51_left.png,产品和服务安全与质量,,客户投诉解决率,%,2024,2024年,100,100,"{""2024年"": ""100""}",客户投诉解决率 % 100,no_schema_match,0.0
page_51_right.png,供应链安全,,供应商总数,个,2024,2024年,17465,"17,465","{""2024年"": ""17,465""}","供应商总数 个 2024年 17,465",no_schema_match,0.0
page_51_right.png,供应链安全,,新增供应商廉洁协议签署率,%,2024,2024年,100,100,"{""2024年"": ""100""}",新增供应商廉洁协议签署率 % 2024年 100,no_schema_match,0.0
page_51_right.png,供应链安全,,新增签署廉洁协议的供应商总数,个,2024,2024年,808,808,"{""2024年"": ""808""}",新增签署廉洁协议的供应商总数 个 2024年 808,no_schema_match,0.0
page_51_right.png,供应链安全,,供应链环节中具有重大风险与影响的事件数量,件,2024,2024年,0,0,"{""2024年"": ""0""}",供应链环节中具有重大风险与影响的事件数量 件 2024年 0,no_schema_match,0.0
