field_key,field_name_cn,category,indicator_type,value_type,status,value,raw_value,unit,year,source_route,confidence,evidence,source_pages,row_label,topic,table_title,page_image,route_a_status,route_a_confidence,route_a_reason,route_b_matched,route_b_confidence,route_b_summary,route_b_evidence,route_b_source_pages,route_b_reason
coal_consumption,煤炭消耗量,E,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
water_consumption,水资源消耗量,E,quantitative,number,extracted,1206,"1,206",万吨,2024,route_a_appendix_table,0.92,"总用水量 万吨 2022年 1,049 2023年 1,096 2024年 1,206",page_51_right.png,总用水量,,水资源利用,page_51_right.png,extracted,0.92,heuristic_water; schema_match_validated,,,,,,
water_consumption_intensity,水资源消耗强度,E,quantitative,number,extracted,1.35,1.35,万吨/亿元,2024,route_a_appendix_table,0.95,水资源使用强度（以单位营收计算） 万吨/亿元 2022年 1.42 2023年 1.32 2024年 1.35,page_51_right.png,水资源使用强度（以单位营收计算）,,水资源利用,page_51_right.png,extracted,0.95,alias_match:水资源使用强度; schema_match_validated,,,,,,
recycled_water_volume,循环水或回用水量,E,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
wastewater_discharge,废水排放量,E,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
cod_emissions,化学需氧量排放量,E,quantitative,number,extracted,80.43,80.43,吨,2024,route_a_appendix_table,0.93,水污染物 化学需氧量（COD） 吨 2022年 84 2023年 105.37 2024年 80.43,page_51.png,化学需氧量（COD）,水污染物,污染物排放,page_51.png,extracted,0.93,alias_match:化学需氧量; schema_match_validated,,,,,,
ammonia_nitrogen_emissions,氨氮排放量,E,quantitative,number,extracted,2.92,2.92,吨,2024,route_a_appendix_table,0.9,水污染物 氨氮 吨 2022年 1.5 2023年 1.77 2024年 2.92,page_51.png,氨氮,水污染物,污染物排放,page_51.png,extracted,0.9,alias_match:氨氮; schema_match_validated,,,,,,
so2_emissions,二氧化硫排放量,E,quantitative,number,extracted,2.2,2.2,吨,2024,route_a_appendix_table,0.91,大气污染物 二氧化硫（SO₂） 吨 2022年 1.85 2023年 2.69 2024年 2.2,page_51.png,二氧化硫（SO₂）,大气污染物,污染物排放,page_51.png,extracted,0.91,alias_match:氧化硫; schema_match_validated,,,,,,
nox_emissions,氮氧化物排放量,E,quantitative,number,extracted,93,93,吨,2024,route_a_appendix_table,0.92,大气污染物 氮氧化物（NOx） 吨 2022年 879 2023年 92 2024年 93,page_51.png,氮氧化物（NOx）,大气污染物,污染物排放,page_51.png,extracted,0.92,alias_match:氮氧化物; schema_match_validated,,,,,,
particulate_matter_emissions,颗粒物排放量,E,quantitative,number,extracted,0.4,0.4,吨,2024,route_a_appendix_table,0.91,大气污染物 颗粒物（PM） 吨 2022年 15.67 2023年 0.49 2024年 0.4,page_51.png,颗粒物（PM）,大气污染物,污染物排放,page_51.png,extracted,0.91,alias_match:颗粒物; schema_match_validated,,,,,,
hazardous_waste,危险废弃物产生或排放量,E,quantitative,number,extracted,44.18,44.18,吨,2024,route_a_appendix_table,0.93,按废物类型分类 有害废弃物 吨 吨 2022年 39.00 2023年 38.17 2024年 44.18,page_51.png,有害废弃物,按废物类型分类,废弃物处理,page_51.png,extracted,0.93,heuristic_hazardous_waste; schema_match_validated,,,,,,
non_hazardous_waste,无害废弃物产生或排放量,E,quantitative,number,extracted,830869.7,"830,869.70",吨,2024,route_a_appendix_table,0.93,"废弃物处理 按废弃物类型分类 无害废弃物 吨 2022年 758,551.17 2023年 845,202.67 2024年 830,869.70",page_51_left.png,无害废弃物,,废弃物处理,page_51_left.png,extracted,0.93,heuristic_non_hazardous_waste; schema_match_validated,,,,,,
total_waste,废弃物总量,E,quantitative,number,extracted,830913.88,"830,913.88",吨,2024,route_a_appendix_table,0.95,"废弃物处理 废弃物产生总量 吨 2022年 758,590.17 2023年 845,240.84 2024年 830,913.88",page_51_left.png,废弃物产生总量,,废弃物处理,page_51_left.png,extracted,0.95,alias_match:废弃物产生总量; schema_match_validated,,,,,,
waste_recycling_rate,废弃物回收利用率,E,quantitative,percentage,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
environmental_investment,环保投入金额,E,quantitative,number,extracted,5.9,5.9,亿元,2024,route_a_appendix_table,0.92,环境合规管理 环保投入 亿元 2022年 2.3 2023年 2.5 2024年 5.9,page_50.png,环保投入,环境合规管理,附表2 ESG 数据表－环境维度,page_50.png,extracted,0.92,heuristic_environmental_investment; schema_match_validated,,,,,,
environmental_violation_cases,环境违规或处罚事件数量,E,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
total_employees,员工总数,S,quantitative,number,extracted,25132,"25,132",人,2024,route_a_appendix_table,0.93,"员工总数 人 2022年 25,644 2023年 25,118 2024年 25,132",page_53.png,员工总数,员工,员工数据,page_53.png,extracted,0.93,heuristic_total_employees; schema_match_validated,,,,,,
male_employees,男性员工人数,S,quantitative,number,extracted,18671,"18,671",人,2024,route_a_appendix_table,0.9,"按性别划分 男性 人 18,535 18,361 18,671",page_53_right.png,男性,,ESG 数据表-员工数据,page_53_right.png,extracted,0.9,alias_match:男性; schema_match_validated,,,,,,
female_employees,女性员工人数,S,quantitative,number,extracted,6461,"6,461",人,2024,route_a_appendix_table,0.9,"按性别划分 女性 人 6,929 6,757 6,461",page_53_right.png,女性,,ESG 数据表-员工数据,page_53_right.png,extracted,0.9,alias_match:女性; schema_match_validated,,,,,,
female_employee_ratio,女性员工比例,S,quantitative,percentage,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
female_management_ratio,女性管理层比例,S,quantitative,percentage,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
minority_employees,少数民族员工人数,S,quantitative,number,extracted,112,112,人,2024,route_a_appendix_table,0.92,按民族划分 少数民族 人 2022年 79 2023年 89 2024年 112,page_53.png,按民族划分,员工,员工数据,page_53.png,extracted,0.92,alias_match:少数民族; schema_match_validated,,,,,,
employees_under_30,30岁以下员工人数,S,quantitative,number,extracted,3305,"3,305",人,2024,route_a_appendix_table,0.92,"按年龄划分 <30岁 人 2022年 3,538 2023年 3,587 2024年 3,305",page_53.png,按年龄划分,员工,员工数据,page_53.png,extracted,0.92,alias_match:<30岁; schema_match_validated,,,,,,
employees_30_to_50,30至50岁员工人数,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
employees_over_50,50岁以上员工人数,S,quantitative,number,extracted,3963,"3,963",人,2024,route_a_appendix_table,0.92,"按年龄划分 >50岁 人 2022年 34,10 2023年 3,313 2024年 3,963",page_53.png,按年龄划分,员工,员工数据,page_53.png,extracted,0.92,alias_match:>50岁; schema_match_validated,,,,,,
employee_turnover_rate,员工流失率,S,quantitative,percentage,extracted,2.76,2.76,%,2024,route_a_appendix_table,0.93,员工离职率 % 2022年 1.16 2023年 1.93 2024年 2.76,page_53.png,员工离职率,员工,员工数据,page_53.png,extracted,0.93,alias_match:员工离职率; schema_match_validated,,,,,,
training_total_hours,员工培训总时长,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
training_hours_per_employee,人均培训时长,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
training_coverage_rate,员工培训覆盖率,S,quantitative,percentage,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
training_expense,培训投入金额,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
trained_employees_count,受训员工人数或人次,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
work_injury_rate,工伤率,S,quantitative,number_or_percentage,extracted,0.03269,0.03269,%,2024,route_a_appendix_table,0.93,二十万小时记录工伤事故率（TRIR）² % 2022年 0.0173 2023年 0.0173 2024年 0.03269,page_53.png,二十万小时记录工伤事故率（TRIR）²,,职业健康与安全-定量披露项,page_53.png,extracted,0.93,alias_match:工伤事故率; schema_match_validated,,,,,,
work_related_fatalities,因工死亡人数,S,quantitative,number,extracted,0,0,人,2024,route_a_appendix_table,0.94,员工因工死亡人数 人 0 0 0,page_53_left.png,员工因工死亡人数,,职业健康与安全-定量披露项,page_53_left.png,extracted,0.94,alias_match:因工死亡人数; schema_match_validated,,,,,,
lost_workdays_due_to_injury,因工伤损失工作日数,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
social_insurance_coverage_rate,社会保险覆盖率,S,quantitative,percentage,extracted,100,100,%,2024,route_a_appendix_table,0.95,社会保险覆盖率 % 2022年 100 2023年 103 2024年 100,page_53.png,社会保险覆盖率,员工,员工数据,page_53.png,extracted,0.95,alias_match:社会保险覆盖率; schema_match_validated,,,,,,
employee_health_record_coverage_rate,员工健康档案或体检覆盖率,S,quantitative,percentage,extracted,100,100,%,2024,route_a_appendix_table,0.93,体检覆盖率 % 2022年 100 2023年 100 2024年 100,page_53.png,体检覆盖率,,职业健康与安全-定量披露项,page_53.png,extracted,0.93,alias_match:体检覆盖率; schema_match_validated,,,,,,
r_and_d_investment,研发投入金额,S,quantitative,number,extracted,4.35,4.35,亿元,2024,route_a_appendix_table,0.92,研发投入金额 亿元 2.36 3.22 4.35,page_52.png,研发投入金额,,ESG 数据表－社会维度-创新驱动,page_52.png,extracted,0.92,alias_match:研发投入; schema_match_validated,,,,,,
r_and_d_employees,研发人员数量,S,quantitative,number,extracted,2580,"2,580",人,2024,route_a_appendix_table,0.94,"研发人员数量 人 2,574 2,576 2,580",page_52.png,研发人员数量,,ESG 数据表－社会维度-创新驱动,page_52.png,extracted,0.94,alias_match:研发人员数量; schema_match_validated,,,,,,
authorized_patents_new,当年新增授权专利数量,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
authorized_patents_total,累计授权专利数量,S,quantitative,number,extracted,1601,"1,601",件,2024,route_a_appendix_table,0.96,"截至报告期末有效专利数量 件 1,350 1,483 1,601",page_52_left.png,截至报告期末有效专利数量,,附表 3 ESG 数据表－创新驱动,page_52_left.png,extracted,0.96,alias_match:截至报告期末有效专利数量; schema_match_validated,,,,,,
customer_complaints,客户投诉数量,S,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
board_size,董事会人数,G,quantitative,number,extracted,11,11,人,2024,route_a_appendix_table,0.92,董事人数 人 2022年 11 2023年 9 2024年 11,page_54.png,董事人数,,附表 4 ESG 数据表－治理维度,page_54.png,extracted,0.92,alias_match:董事人数; schema_match_validated,,,,,,
independent_directors,独立董事人数,G,quantitative,number,extracted,4,4,人,2024,route_a_appendix_table,0.94,独立董事人数 人 2022年 4 2023年 4 2024年 4,page_54.png,独立董事人数,,附表 4 ESG 数据表－治理维度,page_54.png,extracted,0.94,alias_match:独立董事人数; schema_match_validated,,,,,,
independent_director_ratio,独立董事比例,G,quantitative,percentage,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
female_directors,女性董事人数,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
board_meetings,董事会会议次数,G,quantitative,number,extracted,18,18,次,2024,route_a_appendix_table,0.93,董事会 召开董事会次数 次 2024年 18,page_44_right.png,召开董事会次数,董事会,2024年公司治理相关会议情况,page_44_right.png,extracted,0.93,alias_match:董事会次数; schema_match_validated,,,,,,
shareholder_meetings,股东大会会议次数,G,quantitative,number,extracted,1,1,次,2024,route_a_appendix_table,0.94,股东大会 召开年度股东大会次数 次 2024年 1,page_44_right.png,召开年度股东大会次数,股东大会,2024年公司治理相关会议情况,page_44_right.png,extracted,0.94,alias_match:股东大会次数; schema_match_validated,,,,,,
anti_corruption_training_sessions,反腐败培训次数,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
anti_corruption_training_participants,反腐败培训参与人数或人次,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
anti_corruption_training_hours,反腐败培训总时长,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
confirmed_corruption_cases,确认的腐败事件数量,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
whistleblowing_cases,举报案件数量,G,quantitative,number,missing,,,,,missing,0.0,,,,,,,missing,0.0,not_found,,,,,,
patent_applications_new,当年申请专利数量,S,quantitative,number,extracted,342,342,件,2024,route_a_appendix_table,0.94,报告期内专利申请数量 件 210 259 342,page_52.png,报告期内专利申请数量,,ESG 数据表－社会维度-创新驱动,page_52.png,extracted,0.94,alias_match:专利申请数量; schema_match_validated,,,,,,
board_esg_oversight,董事会 ESG 监督机制,G,qualitative,boolean_or_text,extracted,True,True,,,route_b_text_rag,0.95,2024年在董事会下设ESG委员会，制定《ESG委员会实施细则》，对董事会负责。,[11],董事会设立ESG委员会，负责监督ESG治理体系建设。,正文定性机制,,,missing,0.0,not_found,true,0.95,董事会设立ESG委员会，负责监督ESG治理体系建设。,2024年在董事会下设ESG委员会，制定《ESG委员会实施细则》，对董事会负责。,[11],正文明确披露了董事会层面设立ESG委员会并制定实施细则，属于董事会ESG监督机制。
esg_committee,ESG 委员会或可持续发展委员会,G,qualitative,boolean_or_text,extracted,True,True,,,route_b_text_rag,0.95,2024年在董事会下设ESG委员会，制定并发布《ESG委员会实施细则》。,"[11, 12, 14]",公司在董事会下设ESG委员会，制定并发布《ESG委员会实施细则》，统筹推进ESG治理体系建设。,正文定性机制,,,missing,0.0,not_found,true,0.95,公司在董事会下设ESG委员会，制定并发布《ESG委员会实施细则》，统筹推进ESG治理体系建设。,2024年在董事会下设ESG委员会，制定并发布《ESG委员会实施细则》。,"[11, 12, 14]",正文明确披露了ESG委员会的设立及其职能。
anti_corruption_policy,反腐败政策,G,qualitative,boolean_or_text,extracted,True,True,,,route_b_text_rag,0.86,公司制定实施《反贿赂反腐败政策》《商业行为守则》等23项制度规范。,[48],公司建立了反腐败或举报相关制度。,正文定性机制,,,missing,0.0,not_found,true,0.86,公司建立了反腐败或举报相关制度。,公司制定实施《反贿赂反腐败政策》《商业行为守则》等23项制度规范。,[48],正文明确披露了该机制。
whistleblowing_mechanism,举报机制,G,qualitative,boolean_or_text,extracted,True,True,,,route_b_text_rag,0.86,完善举报渠道，加强举报人保护措施。,[48],公司建立了反腐败或举报相关制度。,正文定性机制,,,missing,0.0,not_found,true,0.86,公司建立了反腐败或举报相关制度。,完善举报渠道，加强举报人保护措施。,[48],正文明确披露了该机制。
supplier_esg_assessment,供应商 ESG 评估机制,S,qualitative,boolean_or_text,extracted,True,True,,,route_b_text_rag,0.92,将ESG绩效纳入供应商管理，ESG审查评估纳入保供战略合作伙伴准入标准和绩效考核体系。,[37],公司将ESG绩效纳入供应商管理，对战略合作伙伴实施ESG审查评估。,正文定性机制,,,missing,0.0,not_found,true,0.92,公司将ESG绩效纳入供应商管理，对战略合作伙伴实施ESG审查评估。,将ESG绩效纳入供应商管理，ESG审查评估纳入保供战略合作伙伴准入标准和绩效考核体系。,[37],正文明确披露了供应商ESG评估机制。
