page_image,table_title,topic,metric_name,unit,year,column_label,value,raw_value,values,evidence_text,reason,confidence
page_50_right.png,附表 1 ESG 数据表－经济维度,,营业收入,亿元,2024,2024年,891.75,891.75,"{""2022年"": ""739.69"", ""2023年"": ""832.72"", ""2024年"": ""891.75""}",营业收入 亿元 739.69 832.72 891.75,business_performance_not_core_esg,0.0
page_50_right.png,附表 1 ESG 数据表－经济维度,,利润总额,亿元,2024,2024年,441.63,441.63,"{""2022年"": ""371.04"", ""2023年"": ""419.13"", ""2024年"": ""441.63""}",利润总额 亿元 371.04 419.13 441.63,business_performance_not_core_esg,0.0
page_50_right.png,附表 1 ESG 数据表－经济维度,,归母净利润,亿元,2024,2024年,318.53,318.53,"{""2022年"": ""266.90"", ""2023年"": ""302.11"", ""2024年"": ""318.53""}",归母净利润 亿元 266.90 302.11 318.53,business_performance_not_core_esg,0.0
page_50_right.png,附表 1 ESG 数据表－经济维度,,基本每股收益,元/股,2024,2024年,8.206,8.206,"{""2022年"": ""6.876"", ""2023年"": ""7.783"", ""2024年"": ""8.206""}",基本每股收益 元/股 6.876 7.783 8.206,no_schema_match,0.0
page_50_right.png,附表 1 ESG 数据表－经济维度,,已缴税金,亿元,2024,2024年,350.62,350.62,"{""2022年"": ""282.94"", ""2023年"": ""316.07"", ""2024年"": ""350.62""}",已缴税金 亿元 282.94 316.07 350.62,no_schema_match,0.0
page_50_right.png,附表 1 ESG 数据表－经济维度,,现金分红总额,亿元,2024,2024年,181.27,181.27,"{""2022年"": ""117.34"", ""2023年"": ""146.80"", ""2024年"": ""181.27""}",现金分红总额 亿元 117.34 146.80 181.27,no_schema_match,0.0
page_50_right.png,附表 1 ESG 数据表－经济维度,,政府补贴,万元,2024,2024年,20892.29,"20,892.29","{""2022年"": ""10,042.18"", ""2023年"": ""23,625.71"", ""2024年"": ""20,892.29""}","政府补贴 万元 10,042.18 23,625.71 20,892.29",no_schema_match,0.0
page_50_right.png,环境合规管理,,环境保护相关培训次数,次,2024,2024年,30,30,"{""2022年"": ""27"", ""2023年"": ""30"", ""2024年"": ""30""}",环境保护相关培训次数 次 27 30 30,no_schema_match,0.0
page_50_right.png,环境合规管理,,参加环保相关培训总人次,万人次,2024,2024年,5,5,"{""2022年"": ""5"", ""2023年"": ""5"", ""2024年"": ""5""}",参加环保相关培训总人次 万人次 5 5 5,no_schema_match,0.0
page_50_right.png,环境合规管理,,报告期内因环境事件受到生态环境等有关部门重大行政处罚或被追究刑事责任的处罚金额,万元,2024,2024年,0,0,"{""2022年"": ""0"", ""2023年"": ""0"", ""2024年"": ""0""}",报告期内因环境事件受到生态环境等有关部门重大行政处罚或被追究刑事责任的处罚金额 万元 0 0 0,no_schema_match,0.0
page_51.png,污染物排放,大气污染物,废气排放总量,亿立方米,2024,2024年,12,12,"{""2022年"": ""13"", ""2023年"": ""11"", ""2024年"": ""12""}",大气污染物 废气排放总量 亿立方米 2022年 13 2023年 11 2024年 12,no_schema_match,0.0
page_51.png,污染物排放,水污染物,废水排放总量,万吨,2024,2024年,374.4,374.4,"{""2022年"": ""425.04"", ""2023年"": ""440.37"", ""2024年"": ""374.4""}",水污染物 废水排放总量 万吨 2022年 425.04 2023年 440.37 2024年 374.4,no_schema_match,0.0
page_51.png,污染物排放,水污染物,总磷,吨,2024,2024年,0.59,0.59,"{""2022年"": ""1"", ""2023年"": ""0.68"", ""2024年"": ""0.59""}",水污染物 总磷 吨 2022年 1 2023年 0.68 2024年 0.59,no_schema_match,0.0
page_51.png,污染物排放,水污染物,总氮,吨,2024,2024年,23.49,23.49,"{""2022年"": ""30"", ""2023年"": ""30.61"", ""2024年"": ""23.49""}",水污染物 总氮 吨 2022年 30 2023年 30.61 2024年 23.49,no_schema_match,0.0
page_51.png,能源利用,按能源类型分,天然气,亿立方米,2024,2024年,1.69,1.69,"{""2022年"": ""1.58"", ""2023年"": ""1.65"", ""2024年"": ""1.69""}",按能源类型分 天然气 亿立方米 2022年 1.58 2023年 1.65 2024年 1.69,no_schema_match,0.0
page_51.png,能源利用,清洁能源使用总量（含气）,兆瓦时,兆瓦时,2024,2024年,5653,"5,653","{""2022年"": ""6,700"", ""2023年"": ""7,240"", ""2024年"": ""5,653""}","清洁能源使用总量（含气） 兆瓦时 兆瓦时 2022年 6,700 2023年 7,240 2024年 5,653",no_schema_match,0.0
page_51.png,水资源利用,市政供水使用量,万方,万方,2024,2024年,43,43,"{""2022年"": ""46"", ""2023年"": ""46"", ""2024年"": ""43""}",市政供水使用量 万方 万方 2022年 46 2023年 46 2024年 43,no_schema_match,0.0
page_51.png,水资源利用,地表水使用量,万吨,万吨,2024,2024年,1163,"1,163","{""2022年"": ""1,003"", ""2023年"": ""1,050"", ""2024年"": ""1,163""}","地表水使用量 万吨 万吨 2022年 1,003 2023年 1,050 2024年 1,163",no_schema_match,0.0
page_51.png,水资源利用,总用水量,万方,万方,2024,2024年,1206,"1,206","{""2022年"": ""1,049"", ""2023年"": ""1,056"", ""2024年"": ""1,206""}","总用水量 万方 万方 2022年 1,049 2023年 1,056 2024年 1,206",rejected_by_schema_validator:unit_type_mismatch:water; original_reason=heuristic_water,0.92
page_51.png,水资源利用,水资源紧缺程度（以单位营收计算）,万方/亿元,万方/亿元,2024,2024年,1.35,1.35,"{""2022年"": ""1.42"", ""2023年"": ""1.32"", ""2024年"": ""1.35""}",水资源紧缺程度（以单位营收计算） 万方/亿元 万方/亿元 2022年 1.42 2023年 1.32 2024年 1.35,no_schema_match,0.0
page_51.png,水资源利用,循环用水总量,万吨,万吨,2024,2024年,145,145,"{""2022年"": ""131"", ""2023年"": ""137"", ""2024年"": ""145""}",循环用水总量 万吨 万吨 2022年 131 2023年 137 2024年 145,no_schema_match,0.0
page_51.png,水资源利用,循环水用量占比%,%,%,2024,2024年,10.8,10.80,"{""2022年"": ""11.10"", ""2023年"": ""11.11"", ""2024年"": ""10.80""}",循环水用量占比% % % 2022年 11.10 2023年 11.11 2024年 10.80,no_schema_match,0.0
page_51.png,废弃物处理,医疗废物产生总量,吨,吨,2024,2024年,880913.88,"880,913.88","{""2022年"": ""758,590.17"", ""2023年"": ""845,240.84"", ""2024年"": ""880,913.88""}","医疗废物产生总量 吨 吨 2022年 758,590.17 2023年 845,240.84 2024年 880,913.88",no_schema_match,0.0
page_51.png,废弃物处理,按废物类型分类,无需废弃物,吨,2024,2024年,830869.7,"830,869.70","{""2022年"": ""758,551.17"", ""2023年"": ""845,202.67"", ""2024年"": ""830,869.70""}","按废物类型分类 无需废弃物 吨 吨 2022年 758,551.17 2023年 845,202.67 2024年 830,869.70",no_schema_match,0.0
page_51.png,废弃物处理,医疗废物处置费（以单位营收计算）,元/亿元,元/亿元,2024,2024年,0.05,0.05,"{""2022年"": ""0.05"", ""2023年"": ""0.05"", ""2024年"": ""0.05""}",医疗废物处置费（以单位营收计算） 元/亿元 元/亿元 2022年 0.05 2023年 0.05 2024年 0.05,no_schema_match,0.0
page_51.png,废弃物处理,无害废弃物需求（以单位营收计算）,吨/亿元,吨/亿元,2024,2024年,931.73,931.73,"{""2022年"": ""1,025.50"", ""2023年"": ""1,014.99"", ""2024年"": ""931.73""}","无害废弃物需求（以单位营收计算） 吨/亿元 吨/亿元 2022年 1,025.50 2023年 1,014.99 2024年 931.73",rejected_by_schema_validator:forbidden_keyword_hit; original_reason=heuristic_non_hazardous_waste,0.93
page_51.png,循环经济,废弃物循环利用量,吨,吨,2024,2024年,784674.08,"784,674.08","{""2022年"": ""770,500.43"", ""2023年"": ""796,478.80"", ""2024年"": ""784,674.08""}","废弃物循环利用量 吨 吨 2022年 770,500.43 2023年 796,478.80 2024年 784,674.08",no_schema_match,0.0
page_51.png,循环经济,按废弃物类型分类,有害废弃物循环利用量,吨,2024,2024年,0,0,"{""2022年"": ""0"", ""2023年"": ""3.98"", ""2024年"": ""0""}",按废弃物类型分类 有害废弃物循环利用量 吨 吨 2022年 0 2023年 3.98 2024年 0,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=heuristic_hazardous_waste,0.93
page_51.png,循环经济,按废弃物类型分类,无害废弃物循环利用量,吨,2024,2024年,784674.08,"784,674.08","{""2022年"": ""720,500.43"", ""2023年"": ""796,469.32"", ""2024年"": ""784,674.08""}","按废弃物类型分类 无害废弃物循环利用量 吨 吨 2022年 720,500.43 2023年 796,469.32 2024年 784,674.08",rejected_by_schema_validator:forbidden_keyword_hit; original_reason=heuristic_non_hazardous_waste,0.93
page_51.png,循环经济,循环使用数据,吨,吨,2024,2024年,31482.71,"31,482.71","{""2022年"": ""22,352.16"", ""2023年"": ""30,918.61"", ""2024年"": ""31,482.71""}","循环使用数据 吨 吨 2022年 22,352.16 2023年 30,918.61 2024年 31,482.71",no_schema_match,0.0
page_51.png,循环经济,循环使用塑料组件,吨,吨,2024,2024年,2436.25,"2,436.25","{""2022年"": ""1,730.29"", ""2023年"": ""1,833.52"", ""2024年"": ""2,436.25""}","循环使用塑料组件 吨 吨 2022年 1,730.29 2023年 1,833.52 2024年 2,436.25",no_schema_match,0.0
page_51_left.png,污染物排放,,废气排放总量,亿立方米,2024,2024年,12,12,"{""2022年"": ""13"", ""2023年"": ""11"", ""2024年"": ""12""}",大气污染物 废气排放总量 亿立方米 2022年 13 2023年 11 2024年 12,no_schema_match,0.0
page_51_left.png,污染物排放,,废水排放总量,万吨,2024,2024年,374.4,374.4,"{""2022年"": ""425.04"", ""2023年"": ""440.37"", ""2024年"": ""374.4""}",水污染物 废水排放总量 万吨 2022年 425.04 2023年 440.37 2024年 374.4,no_schema_match,0.0
page_51_left.png,污染物排放,,总磷,吨,2024,2024年,0.89,0.89,"{""2022年"": ""1"", ""2023年"": ""0.88"", ""2024年"": ""0.89""}",水污染物 总磷 吨 2022年 1 2023年 0.88 2024年 0.89,no_schema_match,0.0
page_51_left.png,污染物排放,,总氮,吨,2024,2024年,23.49,23.49,"{""2022年"": ""30"", ""2023年"": ""30.61"", ""2024年"": ""23.49""}",水污染物 总氮 吨 2022年 30 2023年 30.61 2024年 23.49,no_schema_match,0.0
page_51_left.png,废弃物处理,,有害废弃物密度（以单位营收计算）,吨/亿元,2024,2024年,0.05,0.05,"{""2022年"": ""0.05"", ""2023年"": ""0.05"", ""2024年"": ""0.05""}",废弃物处理 有害废弃物密度（以单位营收计算） 吨/亿元 2022年 0.05 2023年 0.05 2024年 0.05,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=heuristic_hazardous_waste,0.93
page_51_left.png,废弃物处理,,无害废弃物密度（以单位营收计算）,吨/亿元,2024,2024年,931.73,931.73,"{""2022年"": ""1,025.50"", ""2023年"": ""1,014.99"", ""2024年"": ""931.73""}","废弃物处理 无害废弃物密度（以单位营收计算） 吨/亿元 2022年 1,025.50 2023年 1,014.99 2024年 931.73",rejected_by_schema_validator:forbidden_keyword_hit; original_reason=heuristic_non_hazardous_waste,0.93
page_51_right.png,能源利用,,汽油¹,吨,2024,2024年,55.93,55.93,"{""2022年"": ""20.63"", ""2023年"": ""24.80"", ""2024年"": ""55.93""}",按能源类型分类 汽油¹ 吨 2022年 20.63 2023年 24.80 2024年 55.93,no_schema_match,0.0
page_51_right.png,能源利用,,柴油,吨,2024,2024年,147.3,147.30,"{""2022年"": ""167.67"", ""2023年"": ""145.66"", ""2024年"": ""147.30""}",按能源类型分类 柴油 吨 2022年 167.67 2023年 145.66 2024年 147.30,no_schema_match,0.0
page_51_right.png,能源利用,,天然气,亿立方米,2024,2024年,1.69,1.69,"{""2022年"": ""1.58"", ""2023年"": ""1.65"", ""2024年"": ""1.69""}",按能源类型分类 天然气 亿立方米 2022年 1.58 2023年 1.65 2024年 1.69,no_schema_match,0.0
page_51_right.png,能源利用,,清洁能源使用总量（沼气）,兆瓦时,2024,2024年,5653,"5,653","{""2022年"": ""6,700"", ""2023年"": ""7,240"", ""2024年"": ""5,653""}","清洁能源使用总量（沼气） 兆瓦时 2022年 6,700 2023年 7,240 2024年 5,653",no_schema_match,0.0
page_51_right.png,水资源利用,,市政供水使用量,万吨,2024,2024年,43,43,"{""2022年"": ""46"", ""2023年"": ""46"", ""2024年"": ""43""}",市政供水使用量 万吨 2022年 46 2023年 46 2024年 43,no_schema_match,0.0
page_51_right.png,水资源利用,,地表水使用量,万吨,2024,2024年,1163,"1,163","{""2022年"": ""1,003"", ""2023年"": ""1,050"", ""2024年"": ""1,163""}","地表水使用量 万吨 2022年 1,003 2023年 1,050 2024年 1,163",no_schema_match,0.0
page_51_right.png,水资源利用,,循环用水总量,万吨,2024,2024年,146,146,"{""2022年"": ""131"", ""2023年"": ""137"", ""2024年"": ""146""}",循环用水总量 万吨 2022年 131 2023年 137 2024年 146,no_schema_match,0.0
page_51_right.png,水资源利用,,循环水用量占比¹,%,2024,2024年,10.8,10.80,"{""2022年"": ""11.10"", ""2023年"": ""11.11"", ""2024年"": ""10.80""}",循环水用量占比¹ % 2022年 11.10 2023年 11.11 2024年 10.80,no_schema_match,0.0
page_51_right.png,循环经济,,废弃物循环利用量,吨,2024,2024年,784674.08,"784,674.08","{""2022年"": ""720,500.43"", ""2023年"": ""796,473.30"", ""2024年"": ""784,674.08""}","废弃物循环利用量 吨 2022年 720,500.43 2023年 796,473.30 2024年 784,674.08",no_schema_match,0.0
page_51_right.png,循环经济,,有害废物循环利用量,吨,2024,2024年,0,0,"{""2022年"": ""0"", ""2023年"": ""3.98"", ""2024年"": ""0""}",按废弃物类型分类 有害废物循环利用量 吨 2022年 0 2023年 3.98 2024年 0,no_schema_match,0.0
page_51_right.png,循环经济,,无害废弃物循环利用量,吨,2024,2024年,784674.08,"784,674.08","{""2022年"": ""720,500.43"", ""2023年"": ""796,469.32"", ""2024年"": ""784,674.08""}","按废弃物类型分类 无害废弃物循环利用量 吨 2022年 720,500.43 2023年 796,469.32 2024年 784,674.08",rejected_by_schema_validator:forbidden_keyword_hit; original_reason=heuristic_non_hazardous_waste,0.93
page_51_right.png,循环经济,,循环使用玻瓶,吨,2024,2024年,31482.71,"31,482.71","{""2022年"": ""22,352.16"", ""2023年"": ""30,913.61"", ""2024年"": ""31,482.71""}","循环使用玻瓶 吨 2022年 22,352.16 2023年 30,913.61 2024年 31,482.71",no_schema_match,0.0
page_51_right.png,循环经济,,循环使用塑料组件,吨,2024,2024年,2436.25,"2,436.25","{""2022年"": ""1,730.29"", ""2023年"": ""1,833.52"", ""2024年"": ""2,436.25""}","循环使用塑料组件 吨 2022年 1,730.29 2023年 1,833.52 2024年 2,436.25",no_schema_match,0.0
page_52.png,ESG 数据表－社会维度-乡村振兴,,乡村兴投入金额,万元,2024,2024年,5400,"5,400.00","{""2022年"": ""1,427.25"", ""2023年"": ""856.62"", ""2024年"": ""5,400.00""}","乡村兴投入金额 万元 1,427.25 856.62 5,400.00",no_schema_match,0.0
page_52.png,ESG 数据表－社会维度-乡村振兴,,乡村兴惠及人数,万人,2024,2024年,184,184,"{""2022年"": ""154"", ""2023年"": ""154"", ""2024年"": ""184""}",乡村兴惠及人数 万人 154 154 184,no_schema_match,0.0
page_52.png,ESG 数据表－社会维度-平等对待中小企业,,报告期末应付账款（含应付票据）余额,亿元,2024,2024年,94.93,94.93,"{""2022年"": ""81.35"", ""2023年"": ""95.97"", ""2024年"": ""94.93""}",报告期末应付账款（含应付票据）余额 亿元 81.35 95.97 94.93,no_schema_match,0.0
page_52.png,ESG 数据表－社会维度-平等对待中小企业,,报告期末应付账款（含应付票据）余额占总资产的比重,%,2024,2024年,5.04,5.04,"{""2022年"": ""5.32"", ""2023年"": ""5.80"", ""2024年"": ""5.04""}",报告期末应付账款（含应付票据）余额占总资产的比重 % 5.32 5.80 5.04,no_schema_match,0.0
page_52.png,ESG 数据表－社会维度-社会贡献,,对外捐赠金额,万元,2024,2024年,4753.63,"4,753.63","{""2022年"": ""5,754.17"", ""2023年"": ""4,921.21"", ""2024年"": ""4,753.63""}","对外捐赠金额 万元 5,754.17 4,921.21 4,753.63",no_schema_match,0.0
page_52.png,ESG 数据表－社会维度-社会贡献,,志愿活动参与人次,人次,2024,2024年,6580,"6,580","{""2022年"": ""2,700"", ""2023年"": ""5,712"", ""2024年"": ""6,580""}","志愿活动参与人次 人次 2,700 5,712 6,580",no_schema_match,0.0
page_52.png,ESG 数据表－社会维度-社会贡献,,志愿服务时长,小时,2024,2024年,21730,"21,730","{""2022年"": ""22,024.5"", ""2023年"": ""16,424"", ""2024年"": ""21,730""}","志愿服务时长 小时 22,024.5 16,424 21,730",no_schema_match,0.0
page_52.png,ESG 数据表－社会维度-产品安全与质量,,生产安全和食品安全事故,次,2024,2024年,0,0,"{""2022年"": ""0"", ""2023年"": ""0"", ""2024年"": ""0""}",生产安全和食品安全事故 次 0 0 0,no_schema_match,0.0
page_52.png,ESG 数据表－社会维度-产品安全与质量,,报告期内发生与产品和服务相关的安全与质量重大责任事故所涉及的金额,万元,2024,2024年,0,0,"{""2022年"": ""0"", ""2023年"": ""0"", ""2024年"": ""0""}",报告期内发生与产品和服务相关的安全与质量重大责任事故所涉及的金额 万元 0 0 0,no_schema_match,0.0
page_52.png,ESG 数据表－社会维度-产品安全与质量,,质量抽检批次,批次,2024,2024年,47,47,"{""2022年"": ""30"", ""2023年"": ""34"", ""2024年"": ""47""}",质量抽检批次 批次 30 34 47,no_schema_match,0.0
page_52.png,ESG 数据表－社会维度-产品安全与质量,,质量抽检覆盖人次,人次,2024,2024年,36571,"36,571","{""2022年"": ""30,807"", ""2023年"": ""32,907"", ""2024年"": ""36,571""}","质量抽检覆盖人次 人次 30,807 32,907 36,571",no_schema_match,0.0
