column_label,confidence,evidence_text,metric_name,page_image,raw_value,reason,table_title,topic,unit,value,values,year
2024年,0.93,占员工总数的 % 2024年 0.5,占员工总数的,page_25.png,0.5,rejected_by_schema_validator:unit_type_mismatch:person_count; original_reason=heuristic_total_employees,关键绩效,,%,0.5,"{""2024年"": ""0.5""}",2024
截至报告期末,0.0,累计软件著作权数量 个 截至报告期末 29,累计软件著作权数量,page_27.png,29,no_schema_match,知识产权数量统计表,,个,29,"{""截至报告期末"": ""29""}",
截至报告期末,0.0,累计专利数量 个 截至报告期末 203,累计专利数量,page_27.png,203,no_schema_match,知识产权数量统计表,,个,203,"{""截至报告期末"": ""203""}",
,0.0,1 施佬因人将明实验室 广州市施亮照明科技有限公司 中南街,1,page_27.png,,no_schema_match,荔湾区新型研发机构名单,,,,null,
,0.0,2 广州职安健安全科技创新中心 广州职安健安全科技有限公司 昌华街,2,page_27.png,,no_schema_match,荔湾区新型研发机构名单,,,,null,
,0.0,3 广州侨银数智无人环卫设备研发中心 广州侨银数智城市有限责任公司 东濠街,3,page_27.png,,no_schema_match,荔湾区新型研发机构名单,,,,null,
2024,0.0,"营业收入 万元 391,441.96",营业收入,page_53.png,"391,441.96",business_performance_not_core_esg,经济绩效,,万元,391441.96,"{""2024"": ""391,441.96""}",2024
2024,0.0,"纳税总额 万元 22,687.20",纳税总额,page_53.png,"22,687.20",business_performance_not_core_esg,经济绩效,,万元,22687.2,"{""2024"": ""22,687.20""}",2024
2024,0.0,"能源 柴油总量 2024 36,265,333.68 升",柴油总量,page_53.png,"36,265,333.68",no_schema_match,环境绩效-能源,能源,升,36265333.68,"{""2024"": ""36,265,333.68""}",2024
2024,0.0,"能源 汽油总量 2024 4,029,540.24 升",汽油总量,page_53.png,"4,029,540.24",no_schema_match,环境绩效-能源,能源,升,4029540.24,"{""2024"": ""4,029,540.24""}",2024
2024,0.0,能源 间接能源消耗 2024 280.42 吨标准煤,间接能源消耗,page_53.png,280.42,no_schema_match,环境绩效-能源,能源,吨标准煤,280.42,"{""2024"": ""280.42""}",2024
2024,0.94,能源 全年能源消耗强度 2024 15.20 吨标准煤/百万元,全年能源消耗强度,page_53.png,15.20,rejected_by_schema_validator:unit_type_mismatch:intensity; original_reason=heuristic_energy_consumption_intensity,环境绩效-能源,能源,吨标准煤/百万元,15.2,"{""2024"": ""15.20""}",2024
2024,0.92,水资源 总耗水强度=总耗水量/每百万营收 2024 6.40 吨/百万元,总耗水强度=总耗水量/每百万营收,page_53.png,6.40,intensity_or_per_capita_not_total_field; original_reason=alias_match:总耗水量,环境绩效-水资源,水资源,吨/百万元,6.4,"{""2024"": ""6.40""}",2024
2024,0.9342857142857143,监事会召开次数 2024 5 次,监事会召开次数,page_53.png,5,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=fuzzy_alias_match:0.86:董事会召开次数,治理绩效,,次,5,"{""2024"": ""5""}",2024
2024,0.0,战略委员会会议召开次数 2024 1 次,战略委员会会议召开次数,page_53.png,1,no_schema_match,治理绩效,,次,1,"{""2024"": ""1""}",2024
2024,0.0,薪酬与考核委员会会议召开次数 2024 2 次,薪酬与考核委员会会议召开次数,page_53.png,2,no_schema_match,治理绩效,,次,2,"{""2024"": ""2""}",2024
2024,0.0,提名委员会会议召开次数 2024 2 次,提名委员会会议召开次数,page_53.png,2,no_schema_match,治理绩效,,次,2,"{""2024"": ""2""}",2024
2024,0.0,审计委员会会议召开次数 2024 3 次,审计委员会会议召开次数,page_53.png,3,no_schema_match,治理绩效,,次,3,"{""2024"": ""3""}",2024
2024,0.0,开展税务合规培训场次 2024 4 次,开展税务合规培训场次,page_53.png,4,no_schema_match,治理绩效,,次,4,"{""2024"": ""4""}",2024
2024,0.93,税务培训覆盖率 2024 95 %,税务培训覆盖率,page_53.png,95,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=alias_match:培训覆盖率,治理绩效,,%,95,"{""2024"": ""95""}",2024
2024,0.0,发布公告数量 2024 210 个,发布公告数量,page_53.png,210,no_schema_match,治理绩效,,个,210,"{""2024"": ""210""}",2024
2024,0.0,开展数据安全相关培训场次 2024 1 次,开展数据安全相关培训场次,page_53.png,1,no_schema_match,治理绩效,,次,1,"{""2024"": ""1""}",2024
2024,0.0,培训累计时长 2024 2 小时,培训累计时长,page_53.png,2,no_schema_match,治理绩效,,小时,2,"{""2024"": ""2""}",2024
2024,0.0,针对内部开展培训场次 2024 9 次,针对内部开展培训场次,page_53.png,9,no_schema_match,社会绩效-供应商管理,,次,9,"{""2024"": ""9""}",2024
2024,0.0,内部培训累计时长 2024 4.5 小时,内部培训累计时长,page_53.png,4.5,no_schema_match,社会绩效-供应商管理,,小时,4.5,"{""2024"": ""4.5""}",2024
2024,0.0,针对供应商开展培训场次 2024 4 次,针对供应商开展培训场次,page_53.png,4,no_schema_match,社会绩效-供应商管理,,次,4,"{""2024"": ""4""}",2024
2024,0.0,供应商培训累计时长 2024 10 小时,供应商培训累计时长,page_53.png,10,no_schema_match,社会绩效-供应商管理,,小时,10,"{""2024"": ""10""}",2024
2024,0.0,供应商总数 2024 12 家,供应商总数,page_53.png,12,no_schema_match,社会绩效-供应商管理,,家,12,"{""2024"": ""12""}",2024
2024,0.0,公司内部通过可持续采购培训的采购员比例 2024 100 %,公司内部通过可持续采购培训的采购员比例,page_53.png,100,no_schema_match,社会绩效-供应商管理,,%,100,"{""2024"": ""100""}",2024
2024年,0.92,研发投入占营收比 1.14 %,研发投入占营收比,page_54.png,1.14,rejected_by_schema_validator:unit_type_mismatch:money; original_reason=alias_match:研发投入,附录：关键绩效表-社会绩效,,%,1.14,"{""2024年"": ""1.14""}",2024
2024年,0.0,研发人员占比 0.50 %,研发人员占比,page_54.png,0.50,no_schema_match,附录：关键绩效表-社会绩效,,%,0.5,"{""2024年"": ""0.50""}",2024
2024年,0.0,软件著作权 29 件,软件著作权,page_54.png,29,no_schema_match,附录：关键绩效表-社会绩效,,件,29,"{""2024年"": ""29""}",2024
2024年,0.0,每百万营收软件著作权数 0.0074 件/百万元,每百万营收软件著作权数,page_54.png,0.0074,no_schema_match,附录：关键绩效表-社会绩效,,件/百万元,0.0074,"{""2024年"": ""0.0074""}",2024
2024年,0.0,有效专利总数 203 件,有效专利总数,page_54.png,203,no_schema_match,附录：关键绩效表-社会绩效,,件,203,"{""2024年"": ""203""}",2024
2024年,0.0,每百万营收有效专利数 0.0519 件/百万元,每百万营收有效专利数,page_54.png,0.0519,no_schema_match,附录：关键绩效表-社会绩效,,件/百万元,0.0519,"{""2024年"": ""0.0519""}",2024
2024年,0.0,绩效考核覆盖率 100 %,绩效考核覆盖率,page_54.png,100,no_schema_match,附录：关键绩效表-社会绩效,,%,100,"{""2024年"": ""100""}",2024
2024年,0.0,发放职工生育补贴 38.72 万元,发放职工生育补贴,page_54.png,38.72,no_schema_match,附录：关键绩效表-社会绩效,,万元,38.72,"{""2024年"": ""38.72""}",2024
2024年,0.0,发放残疾人补贴 51.8 万元,发放残疾人补贴,page_54.png,51.8,no_schema_match,附录：关键绩效表-社会绩效,,万元,51.8,"{""2024年"": ""51.8""}",2024
2024年,0.0,商业保险覆盖率 100 %,商业保险覆盖率,page_54.png,100,no_schema_match,附录：关键绩效表-社会绩效,,%,100,"{""2024年"": ""100""}",2024
2024年,0.0,"爱心助学投入金额 21,960 元",爱心助学投入金额,page_54.png,"21,960",no_schema_match,附录：关键绩效表-社会绩效,,元,21960,"{""2024年"": ""21,960""}",2024
2024年,0.0,"扶贫济困投入金额 117,919 元",扶贫济困投入金额,page_54.png,"117,919",no_schema_match,附录：关键绩效表-社会绩效,,元,117919,"{""2024年"": ""117,919""}",2024
2024年,0.0,"支持公益项目投入金额 308,841 元",支持公益项目投入金额,page_54.png,"308,841",no_schema_match,附录：关键绩效表-社会绩效,,元,308841,"{""2024年"": ""308,841""}",2024
2024年,0.0,"报告期内新进员工 20,244 人",报告期内新进员工,page_54.png,"20,244",no_schema_match,员工雇佣情况,,人,20244,"{""2024年"": ""20,244""}",2024
2024年,0.0,劳动合同签约率 100 %,劳动合同签约率,page_54.png,100,no_schema_match,员工雇佣情况,,%,100,"{""2024年"": ""100""}",2024
2024年,0.0,报告期内享受产假女员工 22 人,报告期内享受产假女员工,page_54.png,22,no_schema_match,员工雇佣情况,,人,22,"{""2024年"": ""22""}",2024
2024年,0.0,女员工产假消返率 35.29 %,女员工产假消返率,page_54.png,35.29,no_schema_match,员工雇佣情况,,%,35.29,"{""2024年"": ""35.29""}",2024
2024年,0.0,"按用工形式 52,233 人",按用工形式,page_54.png,"52,233",no_schema_match,员工雇佣情况,,人,52233,"{""2024年"": ""52,233""}",2024
2024年,0.0,"正式员工 21,233 人",正式员工,page_54.png,"21,233",no_schema_match,员工雇佣情况,,人,21233,"{""2024年"": ""21,233""}",2024
2024年,0.0,"劳务人员 31,176 人",劳务人员,page_54.png,"31,176",no_schema_match,员工雇佣情况,,人,31176,"{""2024年"": ""31,176""}",2024
2024年,0.0,实习员工 2 人,实习员工,page_54.png,2,no_schema_match,员工雇佣情况,,人,2,"{""2024年"": ""2""}",2024
2024年,0.0,"按性别 29,429 人",按性别,page_54.png,"29,429",dimension_header_skip_match,员工雇佣情况,,人,29429,"{""2024年"": ""29,429""}",2024
2024年,0.0,按年龄 702 人,按年龄,page_54.png,702,dimension_header_skip_match,员工雇佣情况,,人,702,"{""2024年"": ""702""}",2024
2024年,0.0,30岁及以下 702 人,30岁及以下,page_54.png,702,no_schema_match,员工雇佣情况,,人,702,"{""2024年"": ""702""}",2024
2024年,0.0,"41至50岁 11,340 人",41至50岁,page_54.png,"11,340",no_schema_match,员工雇佣情况,,人,11340,"{""2024年"": ""11,340""}",2024
2024年,0.0,"50岁及以下 40,369 人",50岁及以下,page_54.png,"40,369",no_schema_match,员工雇佣情况,,人,40369,"{""2024年"": ""40,369""}",2024
2024年,0.0,按职级 129 人,按职级,page_54.png,129,no_schema_match,员工雇佣情况,,人,129,"{""2024年"": ""129""}",2024
2024年,0.0,高级管理 129 人,高级管理,page_54.png,129,no_schema_match,员工雇佣情况,,人,129,"{""2024年"": ""129""}",2024
2024年,0.0,中级管理 216 人,中级管理,page_54.png,216,no_schema_match,员工雇佣情况,,人,216,"{""2024年"": ""216""}",2024
2024年,0.0,"普通员工 52,066 人",普通员工,page_54.png,"52,066",no_schema_match,员工雇佣情况,,人,52066,"{""2024年"": ""52,066""}",2024
2024年,0.0,"中国大陆员工 52,406 人",中国大陆员工,page_54.png,"52,406",no_schema_match,员工雇佣情况,,人,52406,"{""2024年"": ""52,406""}",2024
2024年,0.0,港澳台地区员工 5 人,港澳台地区员工,page_54.png,5,no_schema_match,员工雇佣情况,,人,5,"{""2024年"": ""5""}",2024
2024年,0.0,海外员工 0 人,海外员工,page_54.png,0,no_schema_match,员工雇佣情况,,人,0,"{""2024年"": ""0""}",2024
2024年,0.0,"按民族 51,518 人",按民族,page_54.png,"51,518",no_schema_match,员工雇佣情况,,人,51518,"{""2024年"": ""51,518""}",2024
2024年,0.0,"汉族员工 51,518 人",汉族员工,page_54.png,"51,518",no_schema_match,员工雇佣情况,,人,51518,"{""2024年"": ""51,518""}",2024
2024年,0.0,少数民族员工 893 人,少数民族员工,page_54.png,893,no_schema_match,员工雇佣情况,,人,893,"{""2024年"": ""893""}",2024
2024年,0.0,少数民族员工比例 1.73 %,少数民族员工比例,page_54.png,1.73,no_schema_match,员工雇佣情况,,%,1.73,"{""2024年"": ""1.73""}",2024
2024年,0.0,"按学历 51,432 人",按学历,page_54.png,"51,432",no_schema_match,员工雇佣情况,,人,51432,"{""2024年"": ""51,432""}",2024
2024年,0.0,"中专及以下 51,432 人",中专及以下,page_54.png,"51,432",no_schema_match,员工雇佣情况,,人,51432,"{""2024年"": ""51,432""}",2024
2024年,0.0,本、专科 941 人,本、专科,page_54.png,941,no_schema_match,员工雇佣情况,,人,941,"{""2024年"": ""941""}",2024
2024年,0.0,硕士及以上 38 人,硕士及以上,page_54.png,38,no_schema_match,员工雇佣情况,,人,38,"{""2024年"": ""38""}",2024
2024年,0.0,"按性别 10,888 人",按性别,page_54.png,"10,888",dimension_header_skip_match,员工雇佣情况,,人,10888,"{""2024年"": ""10,888""}",2024
2024年,0.0,按年龄 536 人,按年龄,page_54.png,536,dimension_header_skip_match,员工雇佣情况,,人,536,"{""2024年"": ""536""}",2024
2024年,0.0,30岁及以下 536 人,30岁及以下,page_54.png,536,no_schema_match,员工雇佣情况,,人,536,"{""2024年"": ""536""}",2024
2024年,0.0,"41至50岁 4,380 人",41至50岁,page_54.png,"4,380",no_schema_match,员工雇佣情况,,人,4380,"{""2024年"": ""4,380""}",2024
2024年,0.0,"50岁及以下 15,362 人",50岁及以下,page_54.png,"15,362",no_schema_match,员工雇佣情况,,人,15362,"{""2024年"": ""15,362""}",2024
2024年,0.0,按职级 31 人,按职级,page_54.png,31,no_schema_match,员工雇佣情况,,人,31,"{""2024年"": ""31""}",2024
2024年,0.0,中级管理层 31 人,中级管理层,page_54.png,31,no_schema_match,员工雇佣情况,,人,31,"{""2024年"": ""31""}",2024
2024年,0.0,"高级管理层 20,244 人",高级管理层,page_54.png,"20,244",no_schema_match,员工雇佣情况,,人,20244,"{""2024年"": ""20,244""}",2024
2024年,0.0,"中国内地员工 20,277 人",中国内地员工,page_54.png,"20,277",no_schema_match,员工雇佣情况,,人,20277,"{""2024年"": ""20,277""}",2024
2024年,0.0,中国港澳台地区员工 1 人,中国港澳台地区员工,page_54.png,1,no_schema_match,员工雇佣情况,,人,1,"{""2024年"": ""1""}",2024
2024年,0.0,海外员工 0 人,海外员工,page_54.png,0,no_schema_match,员工雇佣情况,,人,0,"{""2024年"": ""0""}",2024
2024年,0.0,"按地区 19,976 人",按地区,page_54.png,"19,976",no_schema_match,员工雇佣情况,,人,19976,"{""2024年"": ""19,976""}",2024
2024年,0.0,"中专及以下 19,976 人",中专及以下,page_54.png,"19,976",no_schema_match,员工雇佣情况,,人,19976,"{""2024年"": ""19,976""}",2024
2024年,0.0,本、专科 286 人,本、专科,page_54.png,286,no_schema_match,员工雇佣情况,,人,286,"{""2024年"": ""286""}",2024
2024年,0.0,硕士及以上 16 人,硕士及以上,page_54.png,16,no_schema_match,员工雇佣情况,,人,16,"{""2024年"": ""16""}",2024
2024年,0.0,员工流失情况 27.90 %,员工流失情况,page_54.png,27.90,no_schema_match,员工雇佣情况,,%,27.9,"{""2024年"": ""27.90""}",2024
