field_key,field_name_cn,category,indicator_type,value_type,status,value,raw_value,unit,year,source_route,confidence,evidence,source_pages,row_label,topic,table_title,page_image,route_a_status,route_a_confidence,route_a_reason,route_b_matched,route_b_confidence,route_b_summary,route_b_evidence,route_b_source_pages,route_b_reason
employee_turnover_rate,,S,quantitative,,extracted,2.76,2.76,%,2024,route_a_appendix_table,0.93,员工离职率 % 2022年 1.16 2023年 1.93 2024年 2.76,page_53.png,员工离职率,员工,,page_53.png,extracted,0.93,alias_match:员工离职率; schema_match_validated,,,,,,
training_total_hours,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
training_hours_per_employee,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
training_coverage_rate,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
training_expense,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
trained_employees_count,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
work_injury_rate,,S,quantitative,,extracted,0.03269,0.03269,%,2024,route_a_appendix_table,0.93,二十万小时记录工伤事故率（TRIR）² % 2022年 0.0173 2023年 0.0173 2024年 0.03269,page_53.png,二十万小时记录工伤事故率（TRIR）²,,,page_53.png,extracted,0.93,alias_match:工伤事故率; schema_match_validated,,,,,,
work_related_fatalities,,S,quantitative,,extracted,0,0,人,2024,route_a_appendix_table,0.95,员工工亡死亡人数 人 2022年 0 2023年 0 2024年 0,page_53.png,员工工亡死亡人数,,,page_53.png,extracted,0.95,llm_match:员工工亡死亡人数与'因工死亡人数'语义完全一致，属于S类社会维度指标，且别名中明确包含'工亡人数'。; schema_match_validated,,,,,,
lost_workdays_due_to_injury,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
social_insurance_coverage_rate,,S,quantitative,,extracted,100,100,%,2024,route_a_appendix_table,0.95,社会保险覆盖率 % 2022年 100 2023年 103 2024年 100,page_53.png,社会保险覆盖率,员工,,page_53.png,extracted,0.95,alias_match:社会保险覆盖率; schema_match_validated,,,,,,
employee_health_record_coverage_rate,,S,quantitative,,extracted,100,100,%,2024,route_a_appendix_table,0.93,体检覆盖率 % 2022年 100 2023年 100 2024年 100,page_53.png,体检覆盖率,,,page_53.png,extracted,0.93,alias_match:体检覆盖率; schema_match_validated,,,,,,
r_and_d_investment,,S,quantitative,,extracted,4.35,4.35,亿元,2024,route_a_appendix_table,0.92,研发投入金额 亿元 2.36 3.22 4.35,page_52.png,研发投入金额,,,page_52.png,extracted,0.92,alias_match:研发投入; schema_match_validated,,,,,,
r_and_d_employees,,S,quantitative,,extracted,2580,"2,580",人,2024,route_a_appendix_table,0.94,"研发人员数量 人 2,574 2,576 2,580",page_52.png,研发人员数量,,,page_52.png,extracted,0.94,alias_match:研发人员数量; schema_match_validated,,,,,,
authorized_patents_new,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
authorized_patents_total,,S,quantitative,,extracted,1601,"1,601",件,2024,route_a_appendix_table,0.96,"截至报告期末有效专利数量 件 1,350 1,483 1,601",page_52_left.png,截至报告期末有效专利数量,,,page_52_left.png,extracted,0.96,alias_match:截至报告期末有效专利数量; schema_match_validated,,,,,,
customer_complaints,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
board_size,,G,quantitative,,extracted,11,11,人,2024,route_a_appendix_table,0.92,董事人数 人 2022年 11 2023年 9 2024年 11,page_54.png,董事人数,,,page_54.png,extracted,0.92,alias_match:董事人数; schema_match_validated,,,,,,
independent_directors,,G,quantitative,,extracted,4,4,人,2024,route_a_appendix_table,0.94,独立董事人数 人 2022年 4 2023年 4 2024年 4,page_54.png,独立董事人数,,,page_54.png,extracted,0.94,alias_match:独立董事人数; schema_match_validated,,,,,,
independent_director_ratio,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
female_directors,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
board_meetings,,G,quantitative,,extracted,18,18,次,2024,route_a_appendix_table,0.93,董事会 召开董事会次数 次 2024年 18,page_44_right.png,召开董事会次数,董事会,,page_44_right.png,extracted,0.93,alias_match:董事会次数; schema_match_validated,,,,,,
shareholder_meetings,,G,quantitative,,extracted,1,1,次,2024,route_a_appendix_table,0.94,股东大会 召开年度股东大会次数 次 2024年 1,page_44_right.png,召开年度股东大会次数,股东大会,,page_44_right.png,extracted,0.94,alias_match:股东大会次数; schema_match_validated,,,,,,
anti_corruption_training_sessions,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
anti_corruption_training_participants,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
anti_corruption_training_hours,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
confirmed_corruption_cases,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
whistleblowing_cases,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
patent_applications_new,,S,quantitative,,extracted,342,342,件,2024,route_a_appendix_table,0.94,报告期内专利申请数量 件 210 259 342,page_52.png,报告期内专利申请数量,,,page_52.png,extracted,0.94,alias_match:专利申请数量; schema_match_validated,,,,,,
board_esg_oversight,,G,qualitative,,extracted,True,True,,,route_b_text_rag,0.95,2024年在董事会下设ESG委员会，制定《ESG委员会实施细则》，对董事会负责。,[11],董事会设立ESG委员会，负责监督ESG治理体系建设。,正文定性机制,,,missing,0.0,,true,0.95,董事会设立ESG委员会，负责监督ESG治理体系建设。,2024年在董事会下设ESG委员会，制定《ESG委员会实施细则》，对董事会负责。,[11],正文明确披露了董事会层面设立ESG委员会并制定实施细则，属于董事会ESG监督机制。
esg_committee,,G,qualitative,,extracted,True,True,,,route_b_text_rag,0.95,2024年在董事会下设ESG委员会，制定并发布《ESG委员会实施细则》。,"[11, 12, 14]",公司在董事会下设ESG委员会，制定并发布《ESG委员会实施细则》，统筹推进ESG治理体系建设。,正文定性机制,,,missing,0.0,,true,0.95,公司在董事会下设ESG委员会，制定并发布《ESG委员会实施细则》，统筹推进ESG治理体系建设。,2024年在董事会下设ESG委员会，制定并发布《ESG委员会实施细则》。,"[11, 12, 14]",正文明确披露了ESG委员会的设立及其职能。
anti_corruption_policy,,G,qualitative,,extracted,True,True,,,route_b_text_rag,0.86,公司制定实施《反贿赂反腐败政策》《商业行为守则》等23项制度规范。,[48],公司建立了反腐败或举报相关制度。,正文定性机制,,,missing,0.0,,true,0.86,公司建立了反腐败或举报相关制度。,公司制定实施《反贿赂反腐败政策》《商业行为守则》等23项制度规范。,[48],正文明确披露了该机制。
whistleblowing_mechanism,,G,qualitative,,extracted,True,True,,,route_b_text_rag,0.86,完善举报渠道，加强举报人保护措施。,[48],公司建立了反腐败或举报相关制度。,正文定性机制,,,missing,0.0,,true,0.86,公司建立了反腐败或举报相关制度。,完善举报渠道，加强举报人保护措施。,[48],正文明确披露了该机制。
supplier_esg_assessment,,S,qualitative,,extracted,True,True,,,route_b_text_rag,0.92,将ESG绩效纳入供应商管理，ESG审查评估纳入保供战略合作伙伴准入标准和绩效考核体系。,[37],公司将ESG绩效纳入供应商管理，对战略合作伙伴实施ESG审查评估。,正文定性机制,,,missing,0.0,,true,0.92,公司将ESG绩效纳入供应商管理，对战略合作伙伴实施ESG审查评估。,将ESG绩效纳入供应商管理，ESG审查评估纳入保供战略合作伙伴准入标准和绩效考核体系。,[37],正文明确披露了供应商ESG评估机制。
