field_key,field_name_cn,category,indicator_type,value_type,status,value,raw_value,unit,year,source_route,confidence,evidence,source_pages,row_label,topic,table_title,page_image,route_a_status,route_a_confidence,route_a_reason,route_b_matched,route_b_confidence,route_b_summary,route_b_evidence,route_b_source_pages,route_b_reason
water_consumption,,E,quantitative,,extracted,89.21,89.21,万吨,2024,route_a_appendix_table,0.92,环境绩效 新鲜水用量 万吨 2022年度 79.93 2023年度 66.97 2024年度 89.21,page_31.png,新鲜水用量,环境绩效,,page_31.png,extracted,0.92,heuristic_water; schema_match_validated,,,,,,
water_consumption_intensity,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
recycled_water_volume,,E,quantitative,,extracted,72.73,72.73,万吨,2024,route_a_appendix_table,0.93,环境绩效 循环用水量 万吨 2022年度 63.59 2023年度 50.2 2024年度 72.73,page_31.png,循环用水量,环境绩效,,page_31.png,extracted,0.93,alias_match:循环用水量; schema_match_validated,,,,,,
wastewater_discharge,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
cod_emissions,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
ammonia_nitrogen_emissions,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
so2_emissions,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
nox_emissions,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
particulate_matter_emissions,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
hazardous_waste,,E,quantitative,,extracted,1.28,1.28,吨,2024,route_a_appendix_table,0.93,环境绩效 危险废弃物排放量 吨 2022年度 14.93 2023年度 9.92 2024年度 1.28,page_31.png,危险废弃物排放量,环境绩效,,page_31.png,extracted,0.93,heuristic_hazardous_waste; schema_match_validated,,,,,,
non_hazardous_waste,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
total_waste,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
waste_recycling_rate,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
environmental_investment,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
environmental_violation_cases,,E,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
total_employees,,S,quantitative,,extracted,1074,1074,人,2024,route_a_appendix_table,0.93,社会绩效 人员总数 人 2022年度 1168 2023年度 1077 2024年度 1074,page_31.png,人员总数,社会绩效,,page_31.png,extracted,0.93,heuristic_total_employees; schema_match_validated,,,,,,
male_employees,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
female_employees,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
female_employee_ratio,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
female_management_ratio,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
minority_employees,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
employees_under_30,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
employees_30_to_50,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
employees_over_50,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
employee_turnover_rate,,S,quantitative,,extracted,1.02,1.02,%,2024,route_a_appendix_table,0.93,社会绩效 员工流失率 % 2022年度 2.16 2023年度 1.82 2024年度 1.02,page_31.png,员工流失率,社会绩效,,page_31.png,extracted,0.93,alias_match:员工流失率; schema_match_validated,,,,,,
training_total_hours,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
training_hours_per_employee,,S,quantitative,,extracted,6.8,6.8,小时,2024,route_a_appendix_table,0.9,社会绩效 员工人均培训时长 小时 2022年度 24.3 2023年度 25.8 2024年度 6.8,page_31.png,员工人均培训时长,社会绩效,,page_31.png,extracted,0.9,heuristic_training_hours_per_employee; schema_match_validated,,,,,,
training_coverage_rate,,S,quantitative,,extracted,,,,,route_a_appendix_table,0.93,指标披露：2024年安全培训覆盖率：100%；安全培训场次：19场；员工安全培训时长：2558小时,page_22.png,2024年安全培训覆盖率：100%；安全培训场次：19场；员工安全培训时长：2558小时,,,page_22.png,extracted,0.93,alias_match:培训覆盖率; schema_match_validated,,,,,,
training_expense,,S,quantitative,,extracted,99,99,万元,2024,route_a_appendix_table,0.9,社会绩效 培训投入 万元 2022年度 83.2 2023年度 64 2024年度 99,page_31.png,培训投入,社会绩效,,page_31.png,extracted,0.9,heuristic_training_expense; schema_match_validated,,,,,,
trained_employees_count,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
work_injury_rate,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
work_related_fatalities,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
lost_workdays_due_to_injury,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
social_insurance_coverage_rate,,S,quantitative,,extracted,100,100,%,2024,route_a_appendix_table,0.95,社会绩效 社会保险覆盖率 % 2022年度 100 2023年度 100 2024年度 100,page_31.png,社会保险覆盖率,社会绩效,,page_31.png,extracted,0.95,alias_match:社会保险覆盖率; schema_match_validated,,,,,,
employee_health_record_coverage_rate,,S,quantitative,,extracted,100,100%,%,2024,route_a_appendix_table,0.93,"指标: 2024年职业健康体检覆盖率, 单位: %, 2024年: 100%",page_21.png,2024年职业健康体检覆盖率,,,page_21.png,extracted,0.93,alias_match:体检覆盖率; schema_match_validated,,,,,,
r_and_d_investment,,S,quantitative,,extracted,4687,4687,万元,2024,route_a_appendix_table,0.94,经营绩效 科技研发投入 万元 2022年度 5658 2023年度 4446 2024年度 4687,page_31.png,科技研发投入,经营绩效,,page_31.png,extracted,0.94,alias_match:科技研发投入; schema_match_validated,,,,,,
r_and_d_employees,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
authorized_patents_new,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
authorized_patents_total,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
customer_complaints,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
board_size,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
independent_directors,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
independent_director_ratio,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
female_directors,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
board_meetings,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
shareholder_meetings,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
anti_corruption_training_sessions,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
anti_corruption_training_participants,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
anti_corruption_training_hours,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
confirmed_corruption_cases,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
whistleblowing_cases,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
patent_applications_new,,S,quantitative,,extracted,12,12,项,2024,route_a_appendix_table,0.93,经营绩效 申报专利数 项 2022年度 12 2023年度 10 2024年度 12,page_31.png,申报专利数,经营绩效,,page_31.png,extracted,0.93,alias_match:申报专利数; schema_match_validated,,,,,,
board_esg_oversight,,G,qualitative,,extracted,True,True,,,route_b_text_rag,0.95,在董事会层面设立ESG领导小组，董事长担任领导小组组长，高效推进公司ESG管理工作。,[28],董事会层面设立ESG领导小组，董事长任组长，推进ESG管理，体现董事会对ESG的监督机制。,正文定性机制,,,missing,0.0,,true,0.95,董事会层面设立ESG领导小组，董事长任组长，推进ESG管理，体现董事会对ESG的监督机制。,在董事会层面设立ESG领导小组，董事长担任领导小组组长，高效推进公司ESG管理工作。,[28],正文明确披露了董事会层面的ESG领导机构及其职责，符合监督机制定义。
esg_committee,,G,qualitative,,extracted,True,True,,,route_b_text_rag,0.95,在董事会层面设立ESG领导小组，下设ESG工作小组，由董事、总裁担任组长。,[28],公司设立了ESG工作小组，作为ESG委员会的类似机制。,正文定性机制,,,missing,0.0,,true,0.95,公司设立了ESG工作小组，作为ESG委员会的类似机制。,在董事会层面设立ESG领导小组，下设ESG工作小组，由董事、总裁担任组长。,[28],正文明确披露了ESG工作小组的设立及组织架构，属于ESG委员会的别名范畴。
anti_corruption_policy,,G,qualitative,,extracted,True,True,,,route_b_text_rag,0.86,要求供应商签署《商业道德承诺书》，防范商业贿赂和利益输送风险。,[23],公司建立了反腐败或举报相关制度。,正文定性机制,,,missing,0.0,,true,0.86,公司建立了反腐败或举报相关制度。,要求供应商签署《商业道德承诺书》，防范商业贿赂和利益输送风险。,[23],正文明确披露了该机制。
whistleblowing_mechanism,,G,qualitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
supplier_esg_assessment,,S,qualitative,,extracted,True,True,,,route_b_text_rag,0.95,实施供应商准入ESG尽职调查，通过现场审核、第三方评估确保标准；实行ESG绩效对供应商进行分级（A/B/C级）。,[23],公司建立了供应商ESG评估机制，实施准入尽职调查、现场审核、第三方评估，并进行ESG绩效分级管理。,正文定性机制,,,missing,0.0,,true,0.95,公司建立了供应商ESG评估机制，实施准入尽职调查、现场审核、第三方评估，并进行ESG绩效分级管理。,实施供应商准入ESG尽职调查，通过现场审核、第三方评估确保标准；实行ESG绩效对供应商进行分级（A/B/C级）。,[23],正文明确披露了供应商ESG评估机制的具体流程和实践。
