field_key,field_name_cn,category,indicator_type,value_type,status,value,raw_value,unit,year,source_route,confidence,evidence,source_pages,row_label,topic,table_title,page_image,route_a_status,route_a_confidence,route_a_reason,route_b_matched,route_b_confidence,route_b_summary,route_b_evidence,route_b_source_pages,route_b_reason
r_and_d_investment,,S,quantitative,,extracted,5068,5068,万元,2024,route_a_appendix_table,0.92,研发投入 万元 2022年 3475 2023年 3738 2024年 5068,page_31.png,研发投入,,,page_31.png,extracted,0.92,alias_match:研发投入; schema_match_validated,,,,,,
r_and_d_employees,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
authorized_patents_new,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
authorized_patents_total,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
customer_complaints,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
board_size,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
independent_directors,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
independent_director_ratio,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
female_directors,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
board_meetings,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
shareholder_meetings,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
anti_corruption_training_sessions,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
anti_corruption_training_participants,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
anti_corruption_training_hours,,G,quantitative,,extracted,15.25,15.25,小时,2024,route_a_appendix_table,0.94,反腐败培训时长 小时 2022年 6.5 2023年 9 2024年 15.25,page_31.png,反腐败培训时长,,,page_31.png,extracted,0.94,heuristic_anti_corruption_training_hours; schema_match_validated,,,,,,
confirmed_corruption_cases,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
whistleblowing_cases,,G,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
patent_applications_new,,S,quantitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
board_esg_oversight,,G,qualitative,,extracted,True,True,,,route_b_text_rag,0.95,董事会是公司ESG工作的最高领导机构，对公司ESG战略、管理、绩效和汇报事宜承担全部责任。,[8],董事会是公司ESG工作的最高领导机构，对ESG战略、管理、绩效和汇报事宜承担全部责任。,正文定性机制,,,missing,0.0,,true,0.95,董事会是公司ESG工作的最高领导机构，对ESG战略、管理、绩效和汇报事宜承担全部责任。,董事会是公司ESG工作的最高领导机构，对公司ESG战略、管理、绩效和汇报事宜承担全部责任。,[8],正文明确披露了董事会作为ESG工作最高领导机构的监督机制。
esg_committee,,G,qualitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
anti_corruption_policy,,G,qualitative,,extracted,True,True,,,route_b_text_rag,0.86,公司始终重视反商业贿赂和反腐败工作，恪守商业道德，并建立透明、公正、高效的监督反馈机制。,[14],公司建立了反腐败或举报相关制度。,正文定性机制,,,missing,0.0,,true,0.86,公司建立了反腐败或举报相关制度。,公司始终重视反商业贿赂和反腐败工作，恪守商业道德，并建立透明、公正、高效的监督反馈机制。,[14],正文明确披露了该机制。
whistleblowing_mechanism,,G,qualitative,,extracted,True,True,,,route_b_text_rag,0.86,设立专项举报投诉信箱、开通热线电话，提供举报邮箱和举报电话。,[14],公司建立了反腐败或举报相关制度。,正文定性机制,,,missing,0.0,,true,0.86,公司建立了反腐败或举报相关制度。,设立专项举报投诉信箱、开通热线电话，提供举报邮箱和举报电话。,[14],正文明确披露了该机制。
supplier_esg_assessment,,S,qualitative,,missing,,,,,missing,0.0,,,,,,,missing,0.0,,,,,,,
